Largest 5-day Cumulative Rainfall - (MM), Year, Model, Statistics, ISO3
18.3668, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
13.8588, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
22.4137, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
45.453, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
122.5, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
211.544, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
180.429, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
147.103, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
72.045, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
21.0903, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
23.293, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
55.3627, 2080-2099, access1_0, Annual Anomaly, NPL
79.3298, 2080-2099, access1_3, Annual Anomaly, NPL
33.6648, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
63.6623, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
44.905, 2080-2099, bnu_esm, Annual Anomaly, NPL
87.2094, 2080-2099, canesm2, Annual Anomaly, NPL
71.3749, 2080-2099, ccsm4, Annual Anomaly, NPL
64.869, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
113.702, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
3.11305, 2080-2099, cmcc_cesm, Annual Anomaly, NPL
96.0158, 2080-2099, cmcc_cm, Annual Anomaly, NPL
27.4977, 2080-2099, cmcc_cms, Annual Anomaly, NPL
27.1557, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
12.4169, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
43.5209, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
121.879, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
70.5633, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
69.8368, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
41.7179, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
51.1001, 2080-2099, hadgem2_es, Annual Anomaly, NPL
11.5341, 2080-2099, inmcm4, Annual Anomaly, NPL
34.9039, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
79.9003, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
23.5175, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
78.6269, 2080-2099, miroc5, Annual Anomaly, NPL
46.0187, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
18.7758, 2080-2099, miroc_esm, Annual Anomaly, NPL
15.7532, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
19.6131, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
19.588, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
37.5545, 2080-2099, mri_esm1, Annual Anomaly, NPL
73.8503, 2080-2099, noresm1_m, Annual Anomaly, NPL
-53.844, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
46.6912, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
244.178, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
