Largest 5-day Cumulative Rainfall - (MM), Year, Model, Statistics, ISO3
-2.7379, 2020-2039, miroc5, Nov Anomaly, NPL
-0.4083, 2020-2039, miroc5, Dec Anomaly, NPL
-3.4602, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
-11.043, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
-7.0877, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
-8.3991, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
-0.623, 2020-2039, miroc_esm_chem, May Anomaly, NPL
-12.32, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
2.16102, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
5.1058, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
-3.068, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
6.68501, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
5.04112, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
-0.6014, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
-0.6298, 2020-2039, miroc_esm, Jan Anomaly, NPL
-15.359, 2020-2039, miroc_esm, Feb Anomaly, NPL
0.58005, 2020-2039, miroc_esm, Mar Anomaly, NPL
8.95697, 2020-2039, miroc_esm, Apr Anomaly, NPL
1.82351, 2020-2039, miroc_esm, May Anomaly, NPL
-7.671, 2020-2039, miroc_esm, Jun Anomaly, NPL
21.103, 2020-2039, miroc_esm, Jul Anomaly, NPL
-14.371, 2020-2039, miroc_esm, Aug Anomaly, NPL
7.63855, 2020-2039, miroc_esm, Sep Anomaly, NPL
-8.0938, 2020-2039, miroc_esm, Oct Anomaly, NPL
-13.808, 2020-2039, miroc_esm, Nov Anomaly, NPL
3.67222, 2020-2039, miroc_esm, Dec Anomaly, NPL
6.6637, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
4.50258, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
1.47743, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
0.87819, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
7.35646, 2020-2039, mpi_esm_lr, May Anomaly, NPL
17.5731, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
14.1782, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
13.4115, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
4.05206, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
-16.046, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
-11.753, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
-15.763, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
-8.9401, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
-1.0023, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
8.66863, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
7.93094, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
-0.774, 2020-2039, mpi_esm_mr, May Anomaly, NPL
30.4711, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
25.4947, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
-2.5324, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
23.3373, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
-7.1881, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
13.3124, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
2.92304, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
6.98113, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
8.00889, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
5.3821, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
1.83414, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
-1.1594, 2020-2039, mri_cgcm3, May Anomaly, NPL
9.56133, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
25.483, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
18.5212, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
5.72831, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
-1.4069, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
-7.1469, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
-4.6176, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
14.2338, 2020-2039, noresm1_m, Jan Anomaly, NPL
-2.4981, 2020-2039, noresm1_m, Feb Anomaly, NPL
-8.8726, 2020-2039, noresm1_m, Mar Anomaly, NPL
-4.2031, 2020-2039, noresm1_m, Apr Anomaly, NPL
11.5296, 2020-2039, noresm1_m, May Anomaly, NPL
6.54085, 2020-2039, noresm1_m, Jun Anomaly, NPL
19.8903, 2020-2039, noresm1_m, Jul Anomaly, NPL
25.9022, 2020-2039, noresm1_m, Aug Anomaly, NPL
14.0572, 2020-2039, noresm1_m, Sep Anomaly, NPL
3.45112, 2020-2039, noresm1_m, Oct Anomaly, NPL
-30.859, 2020-2039, noresm1_m, Nov Anomaly, NPL
-5.799, 2020-2039, noresm1_m, Dec Anomaly, NPL
-14.844, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-14.196, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-12.445, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-12.163, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-21.291, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-52.026, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-77.218, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-57.774, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-36.137, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-32.104, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-23.447, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-18.727, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
-1.8862, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
-5.0083, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
0.0523, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.7236, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
-0.2608, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
-0.4405, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
2.92737, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
7.70481, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
5.98113, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
-0.4881, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
-4.4159, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
-2.6338, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
25.9362, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
14.7913, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
15.4285, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
18.6232, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
39.4347, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
122.361, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
165.256, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
145.699, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
101.607, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
46.873, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
28.6928, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
23.4519, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
22.8145, 2020-2039, access1_0, Annual Anomaly, NPL
13.4744, 2020-2039, access1_3, Annual Anomaly, NPL
3.594, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
20.2565, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
19.3468, 2020-2039, bnu_esm, Annual Anomaly, NPL
17.8352, 2020-2039, canesm2, Annual Anomaly, NPL
16.6802, 2020-2039, ccsm4, Annual Anomaly, NPL
12.7477, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
15.6548, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
-8.2712, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
-4.1195, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
-19.248, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
25.2824, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
5.31636, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
6.57729, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
9.8282, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
8.1359, 2020-2039, inmcm4, Annual Anomaly, NPL
-7.0621, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
10.2207, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
-6.683, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
25.1384, 2020-2039, miroc5, Annual Anomaly, NPL
13.2504, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
7.15671, 2020-2039, miroc_esm, Annual Anomaly, NPL
23.5469, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
13.5983, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
27.5854, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
15.0905, 2020-2039, noresm1_m, Annual Anomaly, NPL
-73.972, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
7.24587, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
191.307, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
