Largest 5-day Cumulative Rainfall - (MM), Year, Model, Statistics, ISO3
20.7656, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
17.7051, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
16.0616, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
17.648, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
33.4367, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
103.35, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
173.429, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
146.764, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
124.388, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
43.3876, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
20.8559, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
23.6535, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
23.9417, 2040-2059, access1_0, Annual Anomaly, NPL
42.4402, 2040-2059, access1_3, Annual Anomaly, NPL
17.1147, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
35.7506, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
21.0688, 2040-2059, bnu_esm, Annual Anomaly, NPL
48.4923, 2040-2059, canesm2, Annual Anomaly, NPL
44.0269, 2040-2059, ccsm4, Annual Anomaly, NPL
12.2732, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
78.9975, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
1.52946, 2040-2059, cmcc_cesm, Annual Anomaly, NPL
62.8188, 2040-2059, cmcc_cm, Annual Anomaly, NPL
52.3688, 2040-2059, cmcc_cms, Annual Anomaly, NPL
19.1721, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
4.90873, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
5.95364, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
50.7632, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
21.6562, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
31.8241, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
21.2623, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
11.5286, 2040-2059, hadgem2_es, Annual Anomaly, NPL
12.7096, 2040-2059, inmcm4, Annual Anomaly, NPL
13.4305, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
22.3401, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
3.22746, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
20.6245, 2040-2059, miroc5, Annual Anomaly, NPL
28.7858, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
14.3259, 2040-2059, miroc_esm, Annual Anomaly, NPL
5.57742, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
-13.391, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
12.3488, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
12.449, 2040-2059, mri_esm1, Annual Anomaly, NPL
27.207, 2040-2059, noresm1_m, Annual Anomaly, NPL
-64.655, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
20.6885, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
199.174, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
