,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
199501,10.43,99.7,3.63,32.04,15.89,-1.3,24.59,9.82,14.77,15.02,2.66,4.18,1.16,3.02,3.97,5.86,1.63,4.22
199502,15.24,99.34,3.92,27.15,19.73,-0.29,28.44,12.79,15.65,19.3,2.76,4.69,1.03,3.66,4.09,6.22,1.42,4.8
199503,4.89,99.06,4.17,20.06,25.59,0.48,34.72,17.87,16.86,26.16,3.76,6.39,1.74,4.65,5.71,7.92,2.57,5.34
199504,0.37,98.66,3.87,13.03,31.13,-0.57,40.06,22.57,17.49,31.96,3.49,6.11,1.35,4.76,5.1,7.93,1.94,5.99
199505,3.99,98.21,7.65,20.96,35.46,8.03,43.1,27.71,15.4,37.57,3.5,5.97,1.29,4.68,4.9,7.68,1.69,5.99
199506,124.79,97.87,16.19,48.02,34.09,21.12,39.37,28.99,10.38,36.26,3.48,5.35,1.79,3.56,4.64,7.02,2.28,4.73
199507,283.85,97.97,19.98,74.71,29.75,24.66,33.58,26.35,7.23,30.32,3.52,5.08,1.99,3.09,5.1,6.89,3.46,3.43
199508,265.27,98.15,20.8,83.95,28.37,25.36,31.66,25.48,6.18,28.37,3.11,4.75,1.66,3.09,4.73,6.45,3.16,3.29
199509,119.16,98.52,18.68,79.76,27.48,23.63,31.42,24.26,7.16,27.61,3.02,4.78,1.48,3.3,4.54,6.48,2.59,3.89
199510,11.04,99.04,12.46,56.72,26.21,16.62,32.67,21.18,11.48,26.25,1.63,2.61,0.38,2.23,2.39,4.09,0.54,3.55
199511,37.94,99.27,7.19,43.61,21.55,8.15,29.51,15.98,13.53,20.63,2.23,3.57,0.84,2.73,3.28,5.17,1.19,3.98
199512,22.84,99.74,5.23,42.47,17.26,4.11,25.25,11.67,13.59,16.06,2.04,3.45,0.7,2.75,2.98,4.67,0.91,3.76
199513,899.81,98.79,10.36,45.34,26.07,10.9,32.88,20.42,12.45,26.32,2.93,4.74,1.29,3.46,4.29,6.36,1.95,4.41
199601,33.17,99.51,4.88,43.19,15.81,2.94,24.1,10.02,14.08,14.87,2.57,4.23,1.06,3.16,3.83,5.58,1.5,4.08
199602,18.27,99.35,5.23,37.11,19.33,3.86,27.96,12.83,15.13,18.59,2.73,4.55,1.05,3.5,4.08,6.38,1.42,4.96
199603,0.16,98.77,5.65,26.21,26.45,5.01,35.36,18.62,16.74,26.84,3.59,6.2,1.52,4.68,5.37,8.23,2.21,6.02
199604,19.85,98.61,4.99,17.33,30.63,1.61,39.4,22.38,17.02,31.42,3.32,5.6,1.33,4.27,4.84,7.14,1.84,5.3
199605,6.01,98.19,6.85,18.9,35.14,7.16,43.02,27.04,15.98,37.12,2.98,5.35,1.0,4.36,4.22,6.92,1.18,5.73
199606,157.3,98.12,15.52,48.59,33.19,20.3,38.23,28.31,9.92,35.13,2.89,4.42,1.42,3.0,3.96,6.01,2.09,3.92
199607,219.18,97.96,19.48,71.88,30.09,24.18,34.1,26.39,7.71,30.79,2.99,4.53,1.53,3.0,4.29,5.84,2.56,3.28
199608,276.25,98.27,20.34,83.15,28.19,25.01,31.55,25.37,6.18,28.3,2.87,4.5,1.52,2.98,4.33,5.96,2.81,3.15
199609,130.98,98.44,19.17,81.03,27.64,24.05,31.45,24.38,7.07,27.7,2.27,3.54,1.06,2.48,3.46,5.0,1.9,3.1
199610,40.97,99.03,13.18,65.95,24.82,17.85,30.89,20.28,10.61,24.85,2.07,3.19,0.79,2.4,3.13,4.87,1.2,3.68
199611,0.46,99.29,6.45,41.65,20.59,6.96,29.52,14.86,14.67,19.81,2.21,3.48,0.9,2.58,3.39,5.39,1.18,4.21
199612,0.0,99.62,3.9,32.78,16.66,0.16,25.94,11.01,14.93,15.4,2.21,3.31,0.85,2.46,3.31,5.1,1.08,4.02
199613,902.61,98.76,10.49,47.37,25.72,11.61,32.63,20.14,12.49,25.91,2.73,4.41,1.17,3.24,4.02,6.03,1.75,4.29
199701,8.62,99.6,3.43,31.2,15.67,-1.77,24.44,9.75,14.69,14.77,2.61,4.06,1.05,3.01,3.87,5.71,1.46,4.25
199702,0.19,99.23,2.74,20.65,18.49,-4.58,27.92,10.92,17.0,17.98,2.88,4.95,1.08,3.87,4.28,6.57,1.52,5.04
199703,0.94,99.06,3.37,15.77,25.72,-2.66,34.59,17.9,16.69,25.75,3.23,5.46,1.33,4.13,4.71,7.09,1.93,5.16
199704,28.79,98.9,6.99,28.46,28.5,7.67,36.1,21.23,14.87,29.75,3.09,5.33,1.12,4.21,4.54,7.32,1.42,5.9
199705,25.41,98.35,6.66,20.19,33.66,6.21,41.5,25.69,15.81,35.47,3.39,5.87,1.37,4.5,4.83,7.66,1.77,5.89
199706,79.38,98.0,13.04,37.97,34.66,17.41,40.53,28.64,11.9,36.85,3.29,5.47,1.47,4.0,4.54,6.85,2.24,4.61
199707,400.49,97.95,20.62,78.01,29.51,25.17,32.97,26.39,6.58,29.95,2.71,4.34,1.33,3.02,3.89,5.61,2.36,3.25
199708,205.37,98.21,20.34,82.73,28.25,25.0,31.5,25.32,6.18,28.26,3.07,4.76,1.56,3.2,4.56,6.49,2.7,3.79
199709,85.11,98.66,18.54,78.49,27.65,23.49,31.82,24.17,7.65,27.97,2.5,4.08,1.11,2.96,3.69,5.31,1.93,3.38
199710,17.98,99.38,11.34,56.79,24.93,15.58,31.58,20.02,11.56,25.18,1.96,3.43,0.59,2.84,3.04,5.28,0.81,4.47
199711,10.7,99.52,7.72,46.84,21.76,9.69,29.25,16.6,12.65,21.38,2.06,3.46,0.79,2.67,3.14,5.17,1.08,4.09
199712,28.0,99.72,6.23,53.47,16.19,6.4,23.57,11.24,12.33,15.73,2.35,3.65,1.11,2.54,3.56,5.47,1.45,4.02
199713,890.99,98.88,10.13,46.07,25.44,10.72,32.16,19.87,12.29,25.78,2.76,4.57,1.16,3.41,4.05,6.21,1.73,4.48
199801,1.21,99.64,4.2,38.51,15.16,0.84,23.57,9.42,14.15,14.48,2.48,4.0,1.1,2.9,3.76,5.8,1.54,4.26
199802,11.28,99.5,4.45,31.3,19.2,1.08,27.92,12.6,15.31,19.08,3.07,5.06,1.39,3.68,4.72,6.95,1.87,5.08
199803,9.74,99.18,5.16,29.0,22.96,3.23,31.46,15.79,15.67,23.51,3.34,5.72,1.44,4.28,5.03,7.67,2.04,5.64
199804,10.31,98.81,6.55,23.5,30.56,6.63,38.83,22.66,16.18,31.85,3.14,5.45,1.11,4.33,4.54,7.3,1.48,5.82
199805,29.61,98.36,10.99,32.39,34.24,14.65,41.17,27.2,13.97,36.43,3.39,5.38,1.45,3.93,4.58,7.23,1.9,5.33
199806,59.23,97.96,14.21,41.2,35.04,18.14,40.84,29.42,11.42,37.3,3.77,5.99,1.84,4.15,4.96,7.44,2.65,4.79
199807,265.12,98.0,20.51,76.31,29.84,25.1,33.58,26.71,6.87,30.45,3.8,5.81,1.93,3.88,5.29,7.22,3.28,3.93
199808,263.36,98.29,20.9,83.94,28.49,25.47,31.88,25.67,6.2,28.66,2.86,4.34,1.45,2.89,4.25,5.83,2.59,3.24
199809,171.86,98.63,19.45,83.06,27.49,24.32,31.25,24.35,6.9,27.51,2.8,4.33,1.46,2.87,4.3,5.89,2.67,3.22
199810,46.6,98.91,15.99,72.42,26.38,20.87,31.7,22.22,9.48,26.48,2.19,3.45,0.98,2.47,3.35,4.98,1.61,3.37
199811,10.61,99.29,9.47,54.27,22.47,12.52,29.87,17.17,12.7,22.18,1.93,2.96,0.86,2.1,2.98,4.9,1.11,3.79
199812,0.0,99.62,5.0,39.96,17.34,3.44,26.0,11.82,14.18,16.24,1.97,2.84,0.82,2.02,2.97,4.81,1.02,3.79
199813,878.92,98.85,11.45,50.65,25.78,13.1,32.34,20.45,11.89,26.2,2.89,4.61,1.32,3.29,4.22,6.33,1.98,4.35
199901,1.7,99.48,4.25,36.28,16.46,1.12,25.27,10.43,14.83,15.79,2.46,3.74,1.14,2.59,3.74,5.58,1.55,4.04
199902,1.23,99.46,4.27,25.88,21.87,1.02,31.29,14.62,16.67,21.78,3.06,4.93,1.35,3.58,4.77,6.94,1.82,5.12
199903,0.01,98.66,2.52,11.44,26.43,-5.49,36.47,17.84,18.64,26.47,3.69,6.35,1.37,4.98,5.53,8.17,1.95,6.22
199904,0.31,98.4,3.24,10.93,31.76,-3.81,41.5,22.69,18.81,32.32,3.15,5.23,1.19,4.04,4.68,7.29,1.55,5.74
199905,54.2,98.14,11.51,36.04,33.27,14.91,39.8,26.65,13.15,35.12,2.99,4.78,1.29,3.49,4.13,6.59,1.75,4.85
199906,130.01,97.98,14.96,46.58,33.41,19.15,38.64,28.25,10.39,35.28,3.77,5.69,1.84,3.86,4.99,7.37,2.62,4.75
199907,170.01,97.9,19.35,69.61,30.36,24.11,34.81,26.47,8.34,31.28,3.49,5.32,1.66,3.66,4.9,6.97,2.86,4.11
199908,160.62,98.14,19.43,74.71,29.29,24.23,33.4,25.8,7.6,29.91,3.12,4.79,1.54,3.25,4.52,6.08,2.85,3.23
199909,75.92,98.53,18.39,75.49,28.16,23.37,32.42,24.74,7.67,28.5,3.37,5.18,1.86,3.32,5.04,6.81,3.49,3.32
199910,76.76,98.96,13.68,64.35,25.92,18.39,31.79,21.16,10.62,26.0,2.13,3.24,1.04,2.19,3.23,4.8,1.58,3.21
199911,0.08,99.36,6.63,39.61,21.46,6.92,29.64,15.4,14.24,20.64,1.97,2.9,0.76,2.14,2.95,4.5,0.87,3.62
199912,0.02,99.62,4.78,36.39,18.04,2.6,26.57,12.04,14.52,16.93,2.1,3.07,0.79,2.27,3.1,4.8,0.92,3.88
199913,670.88,98.71,10.29,44.1,26.38,10.61,33.46,20.53,12.93,26.68,2.94,4.6,1.32,3.28,4.29,6.32,1.98,4.33
200001,0.83,99.45,3.25,26.15,17.12,-2.41,26.12,10.37,15.75,16.14,2.47,3.84,1.11,2.73,3.68,5.73,1.46,4.28
200002,2.61,99.3,3.27,24.41,18.51,-3.4,27.45,11.43,16.01,18.36,3.18,5.13,1.39,3.74,4.73,6.81,2.0,4.81
200003,3.0,98.93,2.86,14.67,24.8,-4.36,33.83,16.6,17.22,24.76,2.83,4.64,1.13,3.51,4.18,6.7,1.48,5.22
200004,14.29,98.39,5.44,18.56,31.27,2.49,39.93,22.81,17.12,31.87,3.28,5.51,1.15,4.35,4.76,7.33,1.63,5.71
200005,68.47,98.24,12.92,40.12,33.31,17.25,39.34,27.25,12.1,35.22,3.09,4.88,1.35,3.53,4.27,6.74,1.87,4.87
200006,275.83,98.03,18.38,65.48,30.8,23.16,35.17,26.64,8.53,31.7,3.36,5.15,1.54,3.61,4.69,6.58,2.6,3.98
200007,182.71,97.98,20.35,76.81,29.52,24.98,33.17,26.21,6.96,29.87,3.29,5.05,1.63,3.42,4.77,6.58,2.86,3.72
200008,236.12,98.15,20.18,78.43,29.06,24.87,32.89,25.69,7.2,29.38,2.87,4.44,1.54,2.9,4.33,5.91,2.73,3.18
200009,186.8,98.5,18.76,83.77,26.67,23.64,30.32,23.77,6.56,26.49,3.17,4.59,1.81,2.78,4.78,6.44,3.17,3.27
200010,2.02,98.9,12.91,60.01,26.01,17.43,32.48,21.0,11.47,25.8,1.87,2.82,0.76,2.06,2.84,4.56,0.97,3.58
200011,0.44,99.33,7.77,47.38,21.65,9.86,29.25,16.45,12.8,20.83,2.13,3.32,0.85,2.46,3.25,5.06,1.08,3.98
200012,0.03,99.51,4.55,38.26,16.64,2.29,25.14,11.33,13.81,15.25,2.01,2.98,0.84,2.14,3.04,4.78,0.99,3.8
200013,973.15,98.72,10.91,47.9,25.46,11.36,32.1,19.98,12.11,25.49,2.79,4.36,1.26,3.1,4.11,6.1,1.9,4.19
200101,2.79,99.39,3.64,33.16,15.3,-1.18,24.25,9.34,14.91,14.18,2.42,3.7,1.1,2.61,3.68,5.53,1.5,4.03
200102,0.28,99.15,3.18,21.1,19.98,-2.91,29.4,12.94,16.46,19.0,2.56,4.2,0.95,3.24,3.82,6.09,1.19,4.9
200103,2.22,98.99,3.08,14.44,25.66,-3.71,34.84,17.94,16.9,25.66,3.06,4.99,1.27,3.72,4.49,6.56,1.77,4.79
200104,10.76,98.66,5.33,18.88,31.09,3.33,39.33,23.26,16.07,31.94,3.2,5.42,1.27,4.15,4.63,6.84,1.72,5.12
200105,68.2,98.2,12.81,39.4,33.3,17.39,39.43,27.38,12.05,35.35,3.25,5.57,1.13,4.43,4.46,7.07,1.55,5.52
200106,197.35,97.92,17.82,60.12,31.78,22.62,36.54,27.4,9.14,33.17,3.9,5.9,1.93,3.97,5.27,7.37,3.07,4.3
200107,187.16,97.98,20.13,71.63,30.58,24.79,34.87,26.82,8.04,31.3,3.57,5.67,1.64,4.03,5.04,6.98,3.08,3.9
200108,190.09,98.19,20.06,73.7,30.05,24.77,34.35,26.31,8.04,30.58,2.66,4.27,1.29,2.98,3.95,5.55,2.42,3.13
200109,207.57,98.59,19.0,83.08,27.1,23.93,30.5,24.08,6.41,26.94,2.09,3.21,0.94,2.27,3.19,4.73,1.62,3.11
200110,66.77,99.02,15.07,73.48,25.31,20.06,30.14,21.34,8.8,24.87,1.95,3.0,0.84,2.16,2.89,4.22,1.36,2.86
200111,0.56,99.48,8.76,54.24,21.19,11.42,28.53,16.28,12.25,20.23,1.93,3.07,0.64,2.43,2.88,4.6,0.83,3.77
200112,0.0,99.78,5.43,47.37,16.1,4.77,24.16,10.72,13.44,14.66,1.93,2.85,0.73,2.11,2.89,4.53,0.89,3.63
200113,933.73,98.78,11.24,49.39,25.64,12.19,32.2,20.35,11.85,25.68,2.71,4.32,1.15,3.17,3.93,5.84,1.75,4.08
200201,12.64,99.6,5.45,46.32,16.27,4.46,23.96,11.2,12.76,15.29,2.37,3.64,1.04,2.6,3.63,5.63,1.48,4.15
200202,12.87,99.58,5.12,35.83,19.55,3.45,28.65,12.94,15.71,19.13,2.75,4.5,1.19,3.31,4.16,6.27,1.57,4.7
200203,15.41,99.05,5.02,24.58,25.63,3.45,34.35,17.95,16.4,25.53,2.67,4.3,0.97,3.33,3.9,5.92,1.24,4.69
200204,9.55,98.64,7.54,26.5,30.99,8.57,39.01,23.39,15.62,32.27,3.44,5.63,1.28,4.35,4.9,7.53,1.77,5.76
200205,113.44,98.25,13.26,45.11,31.68,17.65,38.0,25.72,12.28,33.14,3.65,5.94,1.5,4.45,5.06,7.52,2.24,5.28
200206,97.19,98.06,16.12,51.01,32.81,21.04,37.95,27.53,10.41,34.55,3.29,5.3,1.5,3.79,4.48,7.12,2.06,5.06
200207,189.25,97.91,18.6,63.66,31.34,23.39,36.17,27.08,9.09,32.12,2.58,4.11,1.11,3.0,3.72,5.58,1.62,3.96
200208,131.83,98.21,19.3,73.1,29.49,24.12,33.89,25.75,8.14,30.08,3.75,5.63,2.0,3.63,5.44,7.25,3.71,3.54
200209,86.22,98.67,16.94,67.74,28.68,22.04,33.84,24.51,9.33,29.35,3.28,5.05,1.5,3.54,4.8,6.7,2.8,3.9
200210,41.86,99.1,12.19,55.93,26.25,16.55,32.8,20.68,12.12,26.51,1.87,3.13,0.65,2.48,2.78,4.38,1.09,3.29
200211,0.13,99.38,7.54,44.18,22.29,9.34,29.95,16.42,13.53,21.7,2.0,3.14,0.7,2.44,2.98,4.65,0.94,3.71
200212,10.17,99.57,4.83,38.61,17.5,3.07,25.56,12.17,13.39,16.38,2.0,3.08,0.7,2.38,2.96,4.7,0.88,3.83
200213,720.56,98.83,11.03,47.82,26.07,13.15,32.85,20.48,12.37,26.36,2.8,4.45,1.18,3.27,4.06,6.1,1.78,4.32
200301,6.13,99.74,4.06,38.8,14.48,0.27,23.38,8.26,15.12,13.6,2.4,3.57,1.18,2.39,3.62,5.49,1.54,3.95
200302,47.03,99.49,6.21,45.05,19.04,6.4,26.71,13.13,13.58,18.64,2.63,4.18,1.2,2.97,3.97,6.07,1.72,4.35
200303,1.83,99.13,5.86,29.78,24.44,5.32,32.51,16.97,15.54,24.69,2.74,4.63,1.06,3.57,3.98,6.34,1.51,4.83
200304,12.96,98.68,5.79,19.75,31.42,4.69,39.61,23.48,16.13,32.38,2.96,5.12,1.1,4.01,4.3,6.79,1.5,5.29
200305,9.7,98.33,8.3,25.78,33.27,9.74,40.49,25.79,14.7,35.18,3.26,5.6,1.16,4.44,4.63,7.25,1.56,5.69
200306,194.51,97.87,15.48,48.85,33.24,20.07,38.43,28.27,10.15,34.72,3.04,5.05,1.11,3.95,4.15,6.54,1.55,4.99
200307,223.25,98.19,20.1,75.33,29.69,24.8,33.66,26.2,7.46,30.3,3.57,5.32,1.93,3.4,5.1,7.02,3.16,3.86
200308,124.64,98.22,20.41,78.01,29.34,25.06,33.21,26.06,7.15,29.71,3.45,5.52,1.65,3.87,5.06,6.88,3.16,3.71
200309,102.07,98.5,18.69,74.7,28.62,23.64,32.79,25.25,7.54,29.01,3.13,4.95,1.52,3.43,4.73,6.5,2.94,3.56
200310,66.04,99.09,12.61,60.72,25.56,17.03,32.19,20.58,11.61,25.66,2.39,3.85,1.1,2.75,3.7,5.71,1.68,4.03
200311,0.1,99.46,7.94,51.31,20.62,10.1,28.26,15.04,13.21,19.83,1.8,3.01,0.53,2.48,2.7,4.51,0.7,3.81
200312,10.13,99.71,6.08,49.72,17.03,6.23,24.61,11.54,13.07,16.07,1.88,2.9,0.73,2.17,2.81,4.66,0.96,3.71
200313,798.38,98.86,10.99,49.87,25.59,12.81,32.17,20.07,12.1,25.84,2.77,4.48,1.19,3.29,4.07,6.15,1.83,4.31
200401,27.43,99.6,5.3,46.69,15.78,4.18,23.56,10.33,13.24,14.88,2.11,3.29,0.78,2.51,3.12,4.82,1.06,3.75
200402,1.1,99.4,5.11,36.98,19.2,3.87,27.61,12.69,14.92,18.37,2.22,3.54,0.77,2.77,3.27,5.01,1.02,3.99
200403,10.83,98.91,5.27,24.37,26.5,3.57,35.59,18.43,17.17,26.4,2.86,4.77,1.11,3.66,4.37,6.7,1.61,5.09
200404,97.32,98.59,8.62,32.24,30.56,9.91,38.05,23.39,14.66,31.66,2.89,5.06,0.83,4.22,4.35,6.84,1.14,5.69
200405,83.08,98.24,11.55,37.8,32.12,15.31,38.86,25.44,13.42,33.38,2.74,4.59,1.03,3.56,4.03,6.55,1.3,5.25
200406,200.66,98.11,17.55,60.94,31.18,22.42,35.92,26.77,9.15,32.28,3.7,5.65,1.71,3.93,5.2,7.54,2.61,4.93
200407,368.49,98.1,20.57,83.21,28.36,25.17,31.63,25.56,6.07,28.48,3.64,5.37,1.94,3.42,5.26,6.97,3.5,3.48
200408,239.48,98.13,20.86,84.0,28.39,25.42,31.72,25.54,6.18,28.35,3.38,5.24,1.8,3.44,5.1,6.76,3.46,3.3
200409,119.51,98.69,18.76,81.06,27.29,23.73,30.99,23.95,7.05,27.23,2.04,3.4,0.95,2.45,3.15,4.81,1.62,3.19
200410,50.79,99.31,12.86,65.3,24.52,17.38,30.06,19.82,10.24,24.1,2.03,3.1,0.79,2.31,3.08,4.63,1.23,3.39
200411,14.17,99.56,8.04,52.16,20.81,10.48,27.88,15.2,12.68,19.91,1.74,2.62,0.6,2.01,2.67,4.3,0.77,3.53
200412,0.23,99.62,6.66,52.55,17.4,7.49,24.42,12.2,12.22,16.45,1.83,2.88,0.63,2.25,2.82,4.48,0.76,3.72
200413,1213.09,98.85,11.78,54.85,25.18,14.1,31.36,19.96,11.4,25.13,2.6,4.13,1.08,3.05,3.87,5.79,1.68,4.11
200501,39.53,99.58,5.78,50.85,15.93,5.5,23.1,10.87,12.23,15.22,2.19,3.52,0.89,2.63,3.38,5.32,1.23,4.09
200502,16.58,99.37,6.46,43.16,20.34,7.07,28.58,14.13,14.45,20.2,3.23,5.58,1.46,4.12,4.99,7.88,2.0,5.87
200503,16.81,99.05,7.23,34.16,26.11,8.63,34.24,19.18,15.05,26.49,3.09,5.31,1.26,4.05,4.74,7.26,1.73,5.53
200504,17.44,98.85,5.51,19.7,30.52,3.91,38.61,22.69,15.92,31.38,2.73,4.43,1.07,3.36,4.06,6.33,1.44,4.9
200505,26.23,98.37,9.13,29.68,32.71,11.66,39.82,25.34,14.48,34.5,2.8,5.01,1.0,4.01,4.01,6.49,1.3,5.19
200506,126.15,97.85,13.71,40.48,34.48,17.55,40.19,28.74,11.45,36.26,3.33,5.5,1.46,4.04,4.63,7.39,1.9,5.49
200507,377.17,98.12,20.54,79.4,29.14,25.14,32.62,25.98,6.64,29.41,3.65,5.69,1.83,3.86,5.21,7.14,3.23,3.91
200508,292.93,98.1,20.98,84.08,28.48,25.5,31.88,25.59,6.29,28.47,2.59,4.2,1.2,3.0,3.93,5.6,2.18,3.42
200509,89.07,98.62,19.58,83.04,27.6,24.42,31.17,24.54,6.63,27.58,2.62,3.91,1.5,2.41,4.06,5.53,2.54,2.99
200510,128.22,99.17,14.53,70.91,25.36,19.56,30.6,21.07,9.53,25.33,1.96,3.08,0.82,2.26,3.03,4.66,1.29,3.37
200511,0.0,99.4,8.63,59.91,19.58,11.48,26.87,14.56,12.31,18.71,1.88,2.71,0.67,2.04,2.94,4.89,0.81,4.08
200512,0.04,99.52,5.91,49.96,16.46,5.88,24.75,11.12,13.63,15.27,2.07,3.03,0.86,2.17,3.22,5.17,1.01,4.16
200513,1130.17,98.83,11.54,53.9,25.57,13.91,31.87,20.34,11.53,25.75,2.67,4.32,1.17,3.16,4.01,6.12,1.72,4.41
200601,0.0,99.51,4.75,42.64,15.58,2.81,24.59,9.46,15.12,14.47,2.4,3.9,0.99,2.91,3.76,5.81,1.25,4.56
200602,0.0,99.27,5.79,35.38,21.84,5.58,30.32,15.19,15.13,21.11,2.38,3.84,1.01,2.84,3.57,5.7,1.31,4.39
200603,19.56,99.06,5.43,27.67,24.98,3.98,33.5,17.77,15.72,25.26,3.01,4.99,1.28,3.71,4.48,6.44,1.75,4.69
200604,21.63,98.68,6.97,26.29,30.08,7.05,37.76,22.71,15.05,31.26,2.83,4.77,1.12,3.64,4.19,6.6,1.42,5.18
200605,99.73,98.4,13.57,43.67,32.66,18.09,38.4,26.98,11.42,34.59,2.9,4.86,1.16,3.7,4.07,6.73,1.56,5.18
200606,239.82,98.2,17.34,62.43,30.61,22.25,35.16,26.17,8.99,31.41,2.6,4.01,1.12,2.89,3.71,5.57,1.71,3.86
200607,361.99,98.0,20.8,80.23,29.15,25.34,32.63,26.05,6.57,29.38,3.44,5.29,1.72,3.56,5.03,6.91,3.09,3.82
200608,218.01,98.24,20.27,80.54,28.66,24.95,32.18,25.59,6.6,28.66,3.12,4.99,1.47,3.52,4.65,6.52,2.73,3.8
200609,244.43,98.64,18.97,84.49,26.78,23.91,30.15,23.81,6.34,26.69,2.65,3.94,1.46,2.48,4.09,5.66,2.43,3.23
200610,23.12,99.24,14.64,71.68,25.17,19.57,30.06,20.62,9.44,24.62,1.43,2.22,0.47,1.75,2.12,3.63,0.63,3.01
200611,3.54,99.43,9.21,57.68,20.93,12.12,27.51,16.04,11.47,20.1,1.78,2.86,0.67,2.19,2.72,4.35,0.9,3.45
200612,11.59,99.65,6.41,52.24,16.97,7.0,24.44,11.72,12.72,15.8,1.92,2.91,0.86,2.05,2.94,4.51,1.07,3.44
200613,1243.43,98.86,12.05,55.55,25.29,14.44,31.39,20.2,11.19,25.29,2.54,4.05,1.11,2.94,3.78,5.71,1.66,4.05
200701,0.0,99.69,4.39,41.15,14.88,1.71,23.21,9.04,14.17,13.32,2.09,3.35,0.82,2.53,3.12,4.78,1.08,3.7
200702,71.15,99.45,7.04,53.96,18.26,8.42,25.36,12.57,12.79,17.79,2.39,3.94,1.01,2.93,3.58,5.56,1.53,4.03
200703,37.01,99.12,7.35,41.07,23.16,8.8,31.25,16.11,15.14,23.06,2.66,4.25,1.21,3.04,4.0,5.96,1.78,4.17
200704,34.31,98.73,9.05,32.6,30.4,11.83,37.89,23.11,14.78,31.04,2.64,4.47,1.01,3.47,3.86,6.14,1.33,4.81
200705,75.68,98.39,12.37,40.15,32.54,16.62,38.94,26.07,12.87,34.14,2.84,4.68,1.11,3.57,4.1,6.39,1.5,4.89
200706,197.0,98.08,17.12,56.66,32.17,21.81,37.22,27.27,9.95,33.56,3.68,5.57,1.85,3.72,5.1,7.44,2.67,4.77
200707,457.25,98.0,20.42,78.77,29.26,25.03,32.64,26.22,6.42,29.67,3.04,4.64,1.32,3.32,4.36,6.14,2.24,3.9
200708,309.99,98.19,20.92,85.53,28.15,25.46,31.34,25.23,6.11,28.15,2.44,3.83,1.12,2.71,3.69,5.2,2.04,3.17
200709,283.42,98.44,19.36,86.01,26.76,24.18,29.92,24.03,5.89,26.59,2.64,3.95,1.51,2.44,4.1,5.69,2.55,3.14
200710,28.22,99.0,15.91,81.36,24.41,20.98,28.92,20.55,8.37,24.09,1.55,2.39,0.68,1.72,2.37,3.93,0.91,3.02
200711,1.49,99.43,10.29,67.98,20.21,14.02,26.58,15.65,10.93,19.33,1.79,2.5,0.87,1.63,2.73,4.19,1.12,3.07
200712,0.04,99.54,6.31,58.33,15.0,6.79,22.75,9.96,12.79,13.84,2.11,3.25,1.09,2.16,3.28,5.11,1.53,3.57
200713,1495.56,98.83,12.57,60.34,24.62,15.5,30.52,19.68,10.84,24.57,2.49,3.9,1.13,2.77,3.69,5.54,1.69,3.85
200801,29.12,99.47,5.61,51.29,15.22,5.0,22.83,9.96,12.87,14.34,2.27,3.68,1.01,2.68,3.54,5.47,1.39,4.08
200802,3.12,99.41,5.35,42.95,17.19,4.16,25.22,10.82,14.4,16.36,2.35,3.73,1.12,2.61,3.46,5.18,1.58,3.6
200803,13.08,98.95,5.95,30.49,24.97,5.82,33.29,17.41,15.89,24.44,2.53,4.46,0.77,3.69,3.65,5.86,1.06,4.8
200804,35.12,98.66,7.42,28.68,29.71,8.95,37.69,21.87,15.82,30.26,2.65,4.5,0.95,3.55,3.85,6.11,1.28,4.83
200805,115.36,98.26,11.99,38.67,32.59,16.24,38.61,26.34,12.27,34.31,2.51,4.23,0.85,3.37,3.6,5.76,1.06,4.7
200806,457.18,98.05,19.11,71.74,29.84,23.85,33.55,26.25,7.3,30.53,3.3,5.26,1.35,3.9,4.69,6.96,2.31,4.65
200807,472.27,98.04,21.38,86.98,28.2,25.8,31.05,25.65,5.4,28.17,2.85,4.47,1.34,3.13,4.19,5.99,2.49,3.5
200808,402.61,98.21,21.18,87.9,27.89,25.68,30.82,25.2,5.62,27.85,2.92,4.38,1.59,2.79,4.38,5.88,2.9,2.99
200809,231.32,98.58,19.44,86.04,26.86,24.3,30.06,23.99,6.07,26.67,2.23,3.44,1.14,2.31,3.43,4.79,1.91,2.88
200810,19.31,99.13,15.75,79.16,24.77,20.87,29.32,20.66,8.65,24.32,1.49,2.38,0.59,1.79,2.22,3.62,0.77,2.85
200811,0.02,99.42,10.96,71.75,20.47,15.18,26.76,15.71,11.05,19.79,1.71,2.46,0.8,1.66,2.64,4.03,1.03,3.0
200812,0.52,99.54,8.54,66.54,17.67,11.31,24.39,13.16,11.23,16.99,1.85,2.76,0.58,2.18,2.86,4.51,0.77,3.74
200813,1779.04,98.81,12.75,61.92,24.63,15.63,30.31,19.78,10.53,24.52,2.39,3.81,1.01,2.81,3.54,5.35,1.54,3.8
200901,0.42,99.6,6.39,53.67,16.63,7.09,24.42,11.27,13.15,15.83,2.15,3.39,0.76,2.63,3.33,5.27,1.05,4.22
200902,0.54,99.21,5.35,37.09,19.81,4.44,28.96,13.07,15.89,19.32,2.89,4.78,1.26,3.52,4.44,6.66,1.73,4.93
