,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
199501,8.39,98.74,3.45,30.28,15.79,-2.16,24.34,9.99,14.36,14.81,2.67,4.3,1.1,3.2,3.92,5.77,1.53,4.23
199502,14.06,98.4,3.74,26.38,19.32,-1.01,27.87,12.66,15.22,18.8,2.84,4.86,1.09,3.77,4.11,6.07,1.55,4.51
199503,6.0,98.13,4.01,19.56,25.17,-0.17,34.08,17.72,16.36,25.63,3.82,6.52,1.78,4.74,5.7,7.92,2.71,5.21
199504,0.23,97.76,3.83,13.21,30.53,-0.85,39.28,22.19,17.09,31.25,3.53,6.15,1.28,4.86,5.03,7.77,1.86,5.91
199505,6.77,97.33,7.85,22.5,34.57,8.28,42.09,27.1,14.99,36.57,3.36,5.65,1.25,4.41,4.64,7.17,1.6,5.57
199506,117.5,97.0,16.32,50.22,33.18,21.11,38.36,28.34,10.02,35.26,3.32,5.02,1.69,3.33,4.38,6.39,2.29,4.1
199507,278.69,97.09,19.62,75.13,29.16,24.2,32.99,25.82,7.16,29.75,3.48,5.13,1.95,3.18,4.97,6.57,3.4,3.17
199508,252.88,97.26,20.41,83.32,28.03,24.88,31.4,25.12,6.28,28.09,3.0,4.65,1.57,3.08,4.48,6.11,2.92,3.2
199509,105.18,97.63,18.3,79.02,27.13,23.12,31.17,23.92,7.25,27.34,3.05,4.88,1.56,3.32,4.55,6.43,2.64,3.79
199510,12.04,98.13,12.23,56.19,25.9,16.16,32.29,21.08,11.21,25.91,1.73,2.7,0.53,2.18,2.51,4.05,0.69,3.35
199511,42.07,98.34,7.25,44.4,21.25,8.1,29.03,15.97,13.06,20.28,2.26,3.59,0.8,2.8,3.31,5.11,1.12,3.99
199512,23.73,98.79,5.2,42.92,16.87,3.9,24.73,11.57,13.16,15.57,2.09,3.5,0.7,2.8,3.02,4.58,0.89,3.69
199513,867.55,97.88,10.22,45.4,25.6,10.53,32.31,20.16,12.16,25.8,2.93,4.74,1.28,3.47,4.22,6.16,1.94,4.22
199601,28.95,98.56,4.76,42.44,15.53,2.44,23.78,10.0,13.77,14.51,2.65,4.35,1.15,3.2,3.91,5.65,1.64,4.01
199602,16.06,98.42,5.1,36.51,19.04,3.37,27.52,12.77,14.75,18.23,2.8,4.63,1.11,3.51,4.11,6.32,1.56,4.75
199603,0.19,97.85,5.43,25.43,26.09,4.33,34.78,18.6,16.18,26.41,3.6,6.2,1.55,4.64,5.3,8.0,2.26,5.74
199604,16.43,97.71,4.86,17.27,30.11,1.07,38.72,22.06,16.65,30.88,3.44,5.73,1.59,4.14,4.94,7.04,2.24,4.8
199605,8.05,97.32,7.17,20.59,34.28,7.65,41.96,26.44,15.52,36.17,2.96,5.11,1.1,4.01,4.09,6.58,1.33,5.24
199606,148.59,97.24,15.52,50.36,32.38,20.17,37.34,27.63,9.71,34.26,2.77,4.17,1.36,2.81,3.74,5.54,2.03,3.5
199607,209.04,97.09,19.16,72.2,29.56,23.75,33.58,25.94,7.63,30.32,2.96,4.6,1.44,3.15,4.18,5.71,2.5,3.21
199608,237.52,97.38,19.84,81.77,27.9,24.43,31.46,25.02,6.44,28.11,2.83,4.51,1.44,3.07,4.21,5.89,2.63,3.26
199609,123.13,97.55,18.58,79.1,27.38,23.36,31.37,24.05,7.32,27.55,2.25,3.61,0.99,2.61,3.37,4.84,1.68,3.16
199610,34.68,98.11,12.86,64.12,24.74,17.29,30.83,20.31,10.52,24.85,2.13,3.46,0.74,2.72,3.18,4.92,1.12,3.8
199611,0.39,98.35,6.25,39.96,20.59,6.34,29.25,15.05,14.2,19.66,2.25,3.62,0.85,2.78,3.39,5.21,1.09,4.12
199612,0.0,98.66,3.73,31.06,16.68,-0.57,25.81,11.27,14.55,15.25,2.26,3.42,0.86,2.56,3.36,5.08,1.14,3.94
199613,823.03,97.85,10.29,46.79,25.37,11.16,32.2,19.94,12.26,25.53,2.74,4.45,1.18,3.27,3.98,5.9,1.77,4.13
199701,8.63,98.65,3.29,29.8,15.57,-2.48,24.22,9.88,14.34,14.55,2.64,4.25,1.09,3.15,3.86,5.6,1.54,4.06
199702,0.26,98.29,2.68,20.33,18.16,-4.97,27.34,10.94,16.41,17.6,2.88,4.99,1.08,3.91,4.19,6.28,1.52,4.75
199703,1.41,98.14,3.31,15.83,25.22,-2.99,33.89,17.65,16.24,25.19,3.28,5.53,1.4,4.13,4.68,6.87,1.99,4.88
199704,29.54,98.01,7.06,29.72,27.74,7.67,35.16,20.76,14.4,28.88,3.04,5.1,1.18,3.92,4.37,6.83,1.53,5.3
199705,25.89,97.47,6.79,21.34,32.9,6.27,40.61,25.13,15.48,34.59,3.37,5.7,1.32,4.38,4.7,7.43,1.77,5.66
199706,77.04,97.12,13.05,38.84,34.0,17.27,39.87,28.08,11.79,36.17,3.43,5.58,1.5,4.07,4.63,6.82,2.3,4.52
199707,383.35,97.06,20.29,78.4,28.98,24.74,32.45,25.95,6.5,29.43,2.71,4.57,1.17,3.4,3.81,5.54,2.08,3.46
199708,189.63,97.32,19.95,82.14,27.88,24.49,31.26,24.91,6.34,27.93,2.98,4.79,1.46,3.33,4.37,6.22,2.58,3.65
199709,70.6,97.77,18.12,77.41,27.34,22.94,31.6,23.87,7.73,27.74,2.49,4.22,1.03,3.19,3.59,5.2,1.75,3.44
199710,15.67,98.46,10.96,55.17,24.7,14.89,31.28,19.96,11.32,24.92,2.06,3.63,0.7,2.93,3.1,5.21,0.92,4.28
199711,9.89,98.58,7.51,46.04,21.44,9.12,28.83,16.49,12.34,20.94,2.13,3.63,0.76,2.87,3.18,5.1,1.07,4.02
199712,26.03,98.77,6.01,51.66,16.02,5.66,23.4,11.24,12.16,15.34,2.32,3.73,0.98,2.75,3.45,5.26,1.3,3.96
199713,837.93,97.97,9.96,45.74,25.02,10.3,31.67,19.61,12.06,25.3,2.78,4.64,1.14,3.5,3.99,6.03,1.7,4.33
199801,0.86,98.69,4.0,36.56,15.04,0.01,23.39,9.48,13.91,14.2,2.5,4.22,1.09,3.13,3.71,5.62,1.51,4.12
199802,10.23,98.56,4.25,29.94,19.01,0.31,27.64,12.55,15.09,18.77,3.09,5.26,1.36,3.9,4.65,6.84,1.87,4.97
199803,9.8,98.25,4.99,28.43,22.61,2.6,30.93,15.72,15.21,23.09,3.37,5.76,1.47,4.3,4.93,7.3,2.1,5.2
199804,13.21,97.92,6.74,24.95,29.86,6.8,37.94,22.29,15.65,31.1,3.17,5.34,1.11,4.24,4.52,7.03,1.51,5.52
199805,29.8,97.49,11.28,34.7,33.26,14.95,40.06,26.51,13.54,35.34,3.39,5.23,1.59,3.64,4.54,6.85,2.11,4.73
199806,55.23,97.09,14.44,43.43,34.17,18.33,39.92,28.76,11.16,36.38,3.62,5.71,1.69,4.02,4.71,6.98,2.51,4.47
199807,239.69,97.12,20.13,76.27,29.35,24.62,33.14,26.25,6.9,30.02,3.83,5.92,1.82,4.1,5.25,7.25,3.11,4.13
199808,229.54,97.41,20.4,82.48,28.22,24.9,31.8,25.33,6.46,28.53,2.81,4.43,1.33,3.1,4.09,5.65,2.42,3.23
199809,158.96,97.74,18.93,81.14,27.28,23.7,31.24,24.08,7.16,27.38,2.67,4.27,1.32,2.95,4.02,5.6,2.4,3.2
199810,45.49,98.0,15.63,71.2,26.14,20.33,31.56,21.99,9.57,26.28,2.19,3.51,0.91,2.6,3.28,4.81,1.57,3.25
199811,9.76,98.36,9.32,53.31,22.37,12.1,29.68,17.21,12.47,21.97,1.89,3.04,0.73,2.31,2.86,4.67,0.95,3.72
199812,0.0,98.67,4.94,39.15,17.29,3.03,25.8,11.9,13.9,15.99,1.97,2.87,0.81,2.06,2.92,4.59,1.04,3.55
199813,802.57,97.94,11.3,50.29,25.4,12.71,31.93,20.2,11.73,25.77,2.87,4.63,1.27,3.36,4.12,6.09,1.93,4.17
199901,1.13,98.53,4.03,34.23,16.41,0.26,25.09,10.62,14.47,15.54,2.46,3.84,1.12,2.73,3.67,5.44,1.47,3.97
199902,2.06,98.52,4.03,24.22,21.83,0.14,30.99,14.95,16.05,21.55,3.04,4.98,1.27,3.72,4.62,6.72,1.77,4.95
199903,0.04,97.74,2.48,11.39,26.01,-5.82,35.76,17.74,18.01,25.93,3.69,6.32,1.42,4.9,5.41,7.91,2.02,5.89
199904,0.39,97.51,3.44,11.85,31.26,-3.33,40.6,22.51,18.09,31.7,3.09,4.93,1.4,3.53,4.47,6.78,1.83,4.95
199905,58.39,97.27,11.86,38.73,32.35,15.28,38.67,26.03,12.64,34.1,2.89,4.57,1.15,3.42,3.9,6.12,1.6,4.53
199906,113.75,97.11,15.06,48.55,32.57,19.19,37.79,27.53,10.27,34.39,3.63,5.51,1.73,3.78,4.74,6.98,2.55,4.43
199907,159.49,97.02,19.02,69.86,29.84,23.67,34.33,26.01,8.32,30.82,3.47,5.27,1.63,3.64,4.79,6.63,2.73,3.9
199908,150.69,97.26,19.08,74.48,28.87,23.76,33.04,25.41,7.63,29.56,3.22,5.0,1.57,3.43,4.59,6.2,2.84,3.36
199909,76.15,97.64,18.02,75.02,27.77,22.87,32.09,24.37,7.72,28.17,3.27,5.17,1.76,3.41,4.81,6.59,3.26,3.33
199910,71.74,98.04,13.63,64.56,25.65,18.14,31.41,21.11,10.29,25.72,2.15,3.37,0.91,2.46,3.17,4.61,1.39,3.22
199911,0.07,98.43,6.71,40.56,21.17,6.97,29.24,15.3,13.94,20.3,1.99,3.04,0.81,2.23,2.93,4.29,0.9,3.39
199912,0.01,98.67,4.88,37.22,17.87,2.69,26.21,12.05,14.16,16.66,2.03,3.03,0.73,2.3,2.96,4.53,0.83,3.7
199913,633.92,97.81,10.23,44.39,25.98,10.39,32.93,20.32,12.61,26.22,2.91,4.58,1.29,3.29,4.17,6.06,1.93,4.13
200001,0.74,98.5,3.25,26.37,16.85,-2.57,25.67,10.4,15.28,15.74,2.49,3.94,1.17,2.76,3.67,5.49,1.5,3.99
200002,2.71,98.36,3.2,24.46,18.06,-3.78,26.79,11.26,15.53,17.76,3.11,5.08,1.31,3.76,4.53,6.39,1.91,4.48
200003,3.09,98.02,2.87,15.03,24.25,-4.41,33.1,16.38,16.72,24.13,2.87,4.66,1.14,3.52,4.14,6.36,1.5,4.86
200004,18.93,97.51,5.75,20.47,30.46,3.02,38.83,22.31,16.52,30.96,3.24,5.28,1.23,4.06,4.61,6.83,1.75,5.08
200005,66.38,97.37,13.15,42.57,32.35,17.45,38.25,26.49,11.76,34.23,3.03,4.55,1.36,3.19,4.11,6.18,1.9,4.29
200006,253.57,97.15,18.13,65.83,30.28,22.78,34.67,26.21,8.46,31.24,3.2,4.97,1.34,3.64,4.39,6.26,2.26,4.0
200007,163.23,97.1,19.85,75.52,29.22,24.4,33.03,25.88,7.14,29.7,3.28,5.14,1.53,3.6,4.68,6.41,2.71,3.7
200008,213.77,97.26,19.81,77.69,28.75,24.39,32.68,25.35,7.33,29.18,2.83,4.43,1.46,2.97,4.18,5.72,2.62,3.1
200009,174.38,97.6,18.35,82.76,26.36,23.11,30.09,23.46,6.63,26.23,3.11,4.53,1.8,2.74,4.65,6.17,3.02,3.14
200010,3.07,97.99,12.67,58.79,25.9,16.97,32.33,21.01,11.32,25.73,1.94,3.01,0.81,2.2,2.92,4.54,1.08,3.46
200011,0.3,98.4,7.79,47.51,21.5,9.74,28.94,16.49,12.45,20.65,2.14,3.36,0.91,2.45,3.22,4.89,1.16,3.73
200012,0.03,98.56,4.51,37.62,16.63,2.03,25.04,11.47,13.57,15.17,2.05,3.04,0.87,2.17,3.07,4.67,1.02,3.65
200013,900.19,97.82,10.8,47.94,25.07,11.14,31.63,19.75,11.88,25.08,2.77,4.33,1.24,3.08,4.01,5.82,1.87,3.95
200101,2.51,98.44,3.5,31.66,15.24,-1.84,24.04,9.55,14.49,14.04,2.46,3.85,1.03,2.82,3.68,5.43,1.45,3.99
200102,0.33,98.22,3.05,20.28,19.75,-3.57,28.92,13.0,15.93,18.6,2.57,4.2,0.93,3.27,3.74,5.75,1.22,4.53
200103,1.9,98.08,3.01,14.34,25.22,-4.1,34.22,17.75,16.48,25.1,3.09,5.05,1.24,3.8,4.42,6.35,1.77,4.59
200104,10.14,97.77,5.34,19.39,30.43,3.2,38.49,22.83,15.66,31.25,3.22,5.36,1.32,4.04,4.57,6.71,1.77,4.95
200105,60.9,97.33,12.79,40.63,32.58,17.21,38.63,26.78,11.84,34.66,3.22,5.32,1.29,4.04,4.33,6.58,1.75,4.83
200106,183.72,97.04,17.63,60.76,31.17,22.31,36.05,26.8,9.25,32.59,3.94,5.94,1.8,4.14,5.26,7.45,2.88,4.57
200107,176.23,97.1,19.68,70.71,30.25,24.24,34.7,26.43,8.27,31.09,3.61,5.76,1.69,4.07,5.02,6.99,3.13,3.87
200108,168.51,97.31,19.63,72.85,29.72,24.24,34.19,25.97,8.22,30.37,2.7,4.38,1.21,3.17,3.91,5.49,2.23,3.26
200109,190.4,97.69,18.69,82.61,26.76,23.48,30.2,23.83,6.36,26.66,2.08,3.32,0.96,2.35,3.12,4.56,1.57,2.99
200110,64.48,98.11,14.77,72.7,25.02,19.55,29.92,21.17,8.75,24.66,1.97,3.07,0.82,2.24,2.9,4.21,1.32,2.89
200111,0.43,98.54,8.71,53.8,21.07,11.14,28.35,16.22,12.13,20.16,1.95,3.19,0.68,2.5,2.91,4.5,0.85,3.64
200112,0.0,98.83,5.37,46.5,16.08,4.4,24.04,10.95,13.09,14.54,1.95,2.92,0.75,2.17,2.88,4.37,0.87,3.5
200113,859.56,97.87,11.06,49.03,25.3,11.78,31.82,20.14,11.68,25.34,2.73,4.36,1.14,3.22,3.89,5.7,1.74,3.96
200201,11.72,98.65,5.33,45.17,16.22,4.0,23.8,11.27,12.53,15.09,2.28,3.6,1.0,2.6,3.41,5.24,1.44,3.8
200202,11.04,98.64,4.83,33.73,19.44,2.49,28.39,13.14,15.25,18.91,2.8,4.66,1.2,3.46,4.14,6.1,1.62,4.48
200203,17.08,98.13,4.96,24.59,25.19,3.13,33.77,17.82,15.95,25.1,2.74,4.38,1.01,3.36,3.92,5.7,1.33,4.38
200204,13.79,97.76,7.98,29.34,30.09,9.37,37.77,22.92,14.85,31.37,3.38,5.26,1.4,3.86,4.73,6.98,1.98,4.99
200205,112.9,97.38,13.32,47.12,30.83,17.6,36.94,25.13,11.81,32.22,3.46,5.49,1.44,4.05,4.77,6.96,2.23,4.73
200206,92.05,97.19,16.23,53.37,31.96,21.0,36.97,26.9,10.08,33.67,3.16,5.03,1.42,3.62,4.23,6.69,1.99,4.7
200207,182.85,97.03,18.54,65.5,30.64,23.19,35.28,26.6,8.68,31.45,2.5,4.03,1.07,2.96,3.5,5.21,1.58,3.63
200208,133.99,97.33,19.05,74.26,28.84,23.74,33.16,25.18,7.98,29.42,3.61,5.56,1.93,3.63,5.2,7.03,3.44,3.59
200209,81.31,97.77,16.69,68.12,28.18,21.63,33.36,24.1,9.26,28.85,3.18,5.08,1.44,3.64,4.58,6.53,2.65,3.89
200210,40.2,98.19,12.23,57.42,25.71,16.44,32.18,20.37,11.81,26.01,1.89,3.08,0.66,2.43,2.74,4.14,1.09,3.05
200211,0.15,98.45,7.66,45.53,21.93,9.44,29.5,16.22,13.28,21.32,2.02,3.23,0.77,2.45,2.96,4.48,1.04,3.44
200212,9.37,98.63,4.87,39.04,17.31,3.02,25.31,12.1,13.21,16.13,2.02,3.23,0.73,2.5,2.96,4.58,0.85,3.73
200213,706.45,97.93,11.01,48.72,25.55,12.98,32.21,20.18,12.03,25.82,2.75,4.38,1.17,3.21,3.92,5.8,1.77,4.03
200301,5.8,98.78,3.94,37.42,14.48,-0.3,23.23,8.67,14.56,13.45,2.43,3.72,1.13,2.59,3.6,5.37,1.51,3.86
200302,44.98,98.55,6.08,44.76,18.66,5.97,26.2,13.04,13.17,18.16,2.64,4.2,1.21,2.99,3.9,5.86,1.72,4.14
200303,2.5,98.21,5.88,30.44,23.95,5.21,31.83,16.79,15.04,24.21,2.81,4.66,1.18,3.48,4.0,6.06,1.66,4.4
200304,11.55,97.79,6.02,21.06,30.77,5.01,38.77,23.12,15.65,31.73,2.92,4.96,0.99,3.97,4.12,6.4,1.31,5.09
200305,15.6,97.45,8.79,28.48,32.36,10.51,39.32,25.25,14.07,34.21,3.13,5.17,1.16,4.0,4.38,6.61,1.61,5.01
200306,186.93,97.01,15.59,51.11,32.35,20.07,37.39,27.62,9.77,33.77,2.96,4.86,1.09,3.77,4.0,6.15,1.56,4.58
200307,222.38,97.31,19.83,76.22,29.09,24.4,32.99,25.72,7.27,29.72,3.43,5.33,1.74,3.59,4.85,6.67,2.98,3.7
200308,111.8,97.34,20.06,77.9,28.91,24.61,32.84,25.63,7.22,29.32,3.35,5.47,1.59,3.87,4.87,6.73,2.95,3.78
200309,97.15,97.61,18.36,74.51,28.2,23.17,32.41,24.84,7.57,28.64,3.02,4.82,1.47,3.36,4.49,6.14,2.74,3.4
200310,72.86,98.18,12.53,60.88,25.28,16.74,31.75,20.55,11.2,25.25,2.37,3.96,1.07,2.9,3.57,5.38,1.72,3.66
200311,0.24,98.53,8.06,52.72,20.27,10.14,27.76,14.95,12.8,19.44,1.82,3.08,0.53,2.55,2.67,4.38,0.71,3.67
200312,12.27,98.77,6.13,50.28,16.82,6.12,24.31,11.59,12.72,15.76,1.89,2.94,0.74,2.2,2.76,4.47,0.95,3.52
200313,784.05,97.96,10.97,50.54,25.12,12.67,31.58,19.84,11.75,25.33,2.73,4.43,1.16,3.27,3.93,5.85,1.79,4.07
200401,25.05,98.65,5.27,46.83,15.51,3.94,23.19,10.27,12.91,14.48,2.13,3.44,0.76,2.68,3.1,4.64,1.0,3.64
200402,0.8,98.46,5.13,37.56,18.83,3.76,27.07,12.55,14.52,18.01,2.29,3.69,0.9,2.79,3.32,4.95,1.15,3.8
200403,11.56,98.0,5.4,25.37,26.0,3.68,34.71,18.44,16.27,25.8,2.87,4.71,1.2,3.51,4.27,6.23,1.74,4.49
200404,101.02,97.71,8.82,34.01,29.81,10.24,36.98,22.97,14.0,30.83,2.77,4.69,0.91,3.78,4.05,6.35,1.24,5.12
200405,87.05,97.36,11.71,39.66,31.37,15.38,37.88,24.98,12.9,32.55,2.66,4.31,1.08,3.23,3.83,6.07,1.37,4.7
200406,183.01,97.23,17.35,61.65,30.6,22.09,35.29,26.3,8.99,31.75,3.46,5.36,1.57,3.79,4.81,7.02,2.37,4.65
200407,383.42,97.22,20.27,83.85,27.82,24.76,31.04,25.1,5.94,27.99,3.44,5.2,1.82,3.38,4.94,6.49,3.28,3.21
200408,232.9,97.25,20.55,84.28,27.92,24.99,31.23,25.11,6.11,27.92,3.3,5.24,1.73,3.51,4.9,6.66,3.23,3.43
200409,117.71,97.8,18.54,81.75,26.79,23.37,30.47,23.57,6.9,26.74,2.02,3.38,0.87,2.52,3.06,4.58,1.51,3.06
200410,50.96,98.39,12.82,66.51,24.03,17.2,29.42,19.49,9.93,23.57,1.97,3.0,0.77,2.22,2.95,4.34,1.22,3.13
200411,14.22,98.62,8.22,54.05,20.43,10.66,27.36,15.01,12.35,19.5,1.69,2.49,0.63,1.85,2.56,3.98,0.82,3.16
200412,0.21,98.68,6.76,53.74,17.11,7.52,24.06,11.98,12.08,16.09,1.79,2.83,0.62,2.21,2.73,4.24,0.74,3.5
200413,1207.9,97.95,11.76,55.85,24.69,13.99,30.72,19.66,11.06,24.61,2.53,4.03,1.07,2.96,3.71,5.47,1.64,3.82
200501,36.94,98.63,5.76,51.05,15.68,5.32,22.73,10.83,11.9,14.82,2.2,3.56,0.94,2.62,3.33,5.15,1.26,3.9
200502,15.55,98.42,6.35,43.05,19.97,6.67,28.05,14.05,14.0,19.72,3.29,5.58,1.55,4.04,5.03,7.67,2.18,5.49
200503,19.02,98.14,7.14,34.47,25.59,8.29,33.5,18.93,14.56,25.87,3.11,5.28,1.28,4.0,4.66,7.02,1.84,5.19
200504,23.08,97.96,5.76,21.2,29.87,4.36,37.76,22.33,15.43,30.59,2.69,4.34,1.04,3.3,3.9,5.95,1.36,4.59
200505,31.9,97.5,9.71,32.8,31.76,12.48,38.6,24.7,13.89,33.45,2.74,4.73,0.93,3.8,3.86,6.18,1.29,4.89
200506,126.59,96.99,14.05,43.3,33.51,17.91,39.04,28.01,11.03,35.15,3.23,5.27,1.38,3.89,4.44,6.96,1.81,5.15
200507,355.88,97.24,20.18,79.37,28.68,24.68,32.2,25.53,6.68,29.02,3.58,5.8,1.72,4.09,5.07,7.15,3.06,4.09
200508,295.76,97.21,20.66,84.15,28.05,25.08,31.5,25.18,6.33,28.11,2.69,4.34,1.32,3.02,4.03,5.6,2.36,3.24
200509,90.58,97.72,19.19,82.15,27.29,23.91,30.93,24.23,6.71,27.28,2.52,3.88,1.39,2.49,3.84,5.23,2.36,2.86
200510,111.0,98.25,14.22,70.3,25.0,19.02,30.25,20.83,9.41,24.94,1.94,3.05,0.84,2.21,2.93,4.48,1.24,3.24
200511,0.0,98.47,8.46,57.98,19.66,10.99,26.77,14.71,12.06,18.68,1.83,2.59,0.73,1.85,2.79,4.45,0.85,3.6
200512,0.02,98.57,5.73,47.37,16.66,5.22,24.69,11.63,13.06,15.17,2.0,2.91,0.85,2.06,3.03,4.77,1.01,3.76
200513,1106.31,97.92,11.47,54.05,25.16,13.71,31.34,20.11,11.23,25.25,2.65,4.27,1.16,3.11,3.9,5.87,1.72,4.16
200601,0.0,98.56,4.63,41.16,15.6,2.29,24.32,9.79,14.52,14.25,2.36,3.94,0.92,3.02,3.6,5.61,1.16,4.46
200602,0.0,98.34,5.66,34.69,21.67,5.1,29.92,15.12,14.79,20.9,2.39,3.71,1.11,2.59,3.52,5.42,1.44,3.98
200603,17.86,98.13,5.17,26.52,24.73,3.14,33.13,17.69,15.44,24.99,3.11,5.16,1.32,3.83,4.56,6.49,1.82,4.66
200604,22.25,97.79,7.02,27.36,29.4,7.03,36.85,22.22,14.63,30.5,2.78,4.66,1.08,3.58,4.01,6.28,1.34,4.94
200605,94.77,97.52,13.59,45.38,31.83,17.99,37.5,26.27,11.23,33.7,2.81,4.52,1.12,3.4,3.85,6.12,1.6,4.52
200606,236.33,97.32,17.17,63.38,30.02,21.91,34.57,25.74,8.84,30.84,2.51,3.97,1.15,2.82,3.5,5.29,1.75,3.54
200607,341.91,97.12,20.47,80.37,28.69,24.91,32.21,25.61,6.61,28.97,3.32,5.19,1.62,3.56,4.8,6.53,2.94,3.59
200608,198.17,97.35,19.87,79.91,28.3,24.46,31.99,25.2,6.79,28.39,3.06,5.0,1.43,3.57,4.51,6.35,2.61,3.74
200609,263.65,97.74,18.61,84.15,26.37,23.42,29.73,23.43,6.3,26.31,2.61,3.96,1.38,2.57,3.97,5.49,2.36,3.14
200610,22.7,98.33,14.45,72.1,24.7,19.2,29.52,20.46,9.06,24.1,1.46,2.23,0.56,1.67,2.12,3.45,0.71,2.74
200611,3.71,98.5,9.26,58.98,20.5,12.05,26.97,15.92,11.05,19.66,1.81,2.88,0.68,2.2,2.73,4.23,0.92,3.3
200612,11.36,98.7,6.46,52.95,16.73,6.97,24.07,11.7,12.37,15.45,1.93,2.95,0.86,2.09,2.92,4.38,1.06,3.32
200613,1212.71,97.95,11.9,55.72,24.89,14.09,30.89,19.95,10.95,24.85,2.52,4.02,1.1,2.91,3.68,5.47,1.64,3.83
200701,0.0,98.74,4.41,41.26,14.74,1.62,22.92,9.25,13.67,13.12,2.15,3.42,0.9,2.52,3.15,4.73,1.18,3.55
200702,64.26,98.51,6.93,53.67,17.92,8.03,24.93,12.45,12.48,17.45,2.39,3.89,0.99,2.9,3.52,5.33,1.41,3.92
200703,34.64,98.2,7.18,40.62,22.79,8.31,30.69,16.02,14.67,22.66,2.71,4.29,1.2,3.08,4.0,5.78,1.74,4.04
200704,34.85,97.84,9.03,33.36,29.84,11.65,37.03,22.91,14.13,30.45,2.62,4.33,1.04,3.29,3.72,5.82,1.4,4.41
200705,84.45,97.51,12.51,42.34,31.66,16.66,37.89,25.46,12.43,33.12,2.67,4.26,1.08,3.18,3.78,5.77,1.55,4.22
200706,198.68,97.21,17.17,59.22,31.25,21.74,36.21,26.55,9.66,32.59,3.52,5.31,1.75,3.56,4.83,6.89,2.66,4.23
200707,435.95,97.12,20.16,79.47,28.71,24.66,32.11,25.73,6.38,29.12,3.01,4.79,1.32,3.48,4.27,6.06,2.26,3.8
200708,278.65,97.31,20.62,85.4,27.77,25.05,31.01,24.87,6.14,27.82,2.38,3.87,1.04,2.83,3.52,5.07,1.9,3.17
200709,262.41,97.55,18.98,85.52,26.36,23.67,29.59,23.62,5.97,26.2,2.54,3.92,1.33,2.59,3.91,5.47,2.29,3.18
200710,28.9,98.08,15.84,81.54,24.15,20.73,28.6,20.53,8.07,23.86,1.6,2.45,0.7,1.74,2.41,3.8,0.99,2.82
200711,1.44,98.49,10.08,66.01,20.2,13.52,26.65,15.74,10.91,19.37,1.84,2.6,0.91,1.69,2.81,4.22,1.14,3.07
200712,0.02,98.59,6.15,55.76,15.17,6.25,22.89,10.36,12.53,13.9,2.12,3.37,1.01,2.36,3.26,5.09,1.41,3.68
200713,1424.26,97.92,12.45,60.39,24.24,15.19,30.06,19.49,10.58,24.16,2.46,3.87,1.11,2.77,3.6,5.33,1.66,3.67
200801,31.11,98.52,5.48,49.77,15.21,4.49,22.72,10.16,12.57,14.21,2.3,3.78,1.0,2.78,3.53,5.44,1.37,4.06
200802,2.65,98.47,5.26,42.54,16.91,3.78,24.93,10.81,14.12,16.14,2.48,3.95,1.22,2.73,3.63,5.18,1.81,3.37
200803,14.67,98.03,5.95,30.91,24.59,5.64,32.72,17.4,15.33,24.09,2.58,4.51,0.82,3.69,3.65,5.72,1.1,4.62
200804,35.55,97.77,7.5,29.47,29.22,8.97,36.86,21.7,15.16,29.71,2.65,4.49,0.88,3.62,3.73,5.78,1.22,4.56
200805,113.72,97.39,12.21,40.7,31.81,16.43,37.64,25.77,11.87,33.5,2.42,3.99,0.88,3.11,3.38,5.35,1.14,4.21
200806,424.55,97.17,18.84,71.95,29.34,23.45,33.16,25.75,7.41,30.08,3.26,5.17,1.48,3.69,4.57,6.71,2.5,4.2
200807,412.61,97.16,20.95,86.34,27.83,25.3,30.73,25.23,5.5,27.85,2.68,4.33,1.24,3.09,3.91,5.6,2.28,3.32
200808,366.84,97.33,20.79,87.68,27.46,25.19,30.47,24.77,5.7,27.46,2.85,4.37,1.49,2.88,4.23,5.64,2.7,2.95
200809,212.88,97.68,19.09,85.57,26.49,23.82,29.74,23.64,6.1,26.31,2.17,3.47,1.06,2.41,3.28,4.62,1.8,2.82
200810,21.38,98.21,15.53,78.94,24.42,20.46,28.99,20.5,8.49,24.01,1.53,2.44,0.57,1.87,2.25,3.6,0.75,2.84
200811,0.1,98.49,10.76,69.86,20.44,14.7,26.83,15.72,11.11,19.78,1.74,2.57,0.79,1.78,2.67,3.95,1.08,2.87
200812,0.32,98.59,8.41,64.71,17.72,10.91,24.38,13.27,11.11,16.96,1.84,2.89,0.57,2.32,2.81,4.4,0.76,3.63
200813,1636.38,97.9,12.59,61.61,24.3,15.3,29.94,19.58,10.36,24.19,2.38,3.83,1.0,2.83,3.47,5.16,1.54,3.62
200901,0.42,98.66,6.2,51.5,16.66,6.49,24.36,11.54,12.82,15.71,2.15,3.48,0.67,2.81,3.26,5.15,0.89,4.26
200902,0.42,98.27,5.16,35.59,19.75,3.76,28.62,13.36,15.27,19.09,2.89,4.83,1.31,3.52,4.35,6.5,1.77,4.74
