,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
199409,19.71,61.8,6.85,66.19,6.87,0.16,13.75,1.76,11.98,8.2,2.84,6.28,0.41,5.87,2.88,5.81,0.57,5.24
199410,0.22,61.8,3.19,49.24,0.5,-9.25,8.31,-4.88,13.19,0.92,2.56,6.54,0.33,6.21,2.6,6.2,0.42,5.78
199411,0.0,61.7,2.21,48.22,-3.97,-12.96,3.52,-9.18,12.69,-4.29,2.12,5.35,0.24,5.11,2.17,4.99,0.32,4.68
199412,0.0,61.5,1.34,37.74,-7.28,-17.93,0.19,-12.13,12.32,-8.81,2.4,6.18,0.32,5.86,2.72,6.18,0.5,5.68
199413,216.1,61.58,4.29,54.02,0.85,-7.52,8.04,-4.58,12.63,1.86,2.91,6.75,0.43,6.32,3.01,6.45,0.57,5.88
199501,17.44,61.17,1.38,54.62,-11.74,-18.03,-4.99,-17.17,12.18,-13.88,2.65,6.05,0.46,5.59,2.92,6.12,0.61,5.51
199502,27.71,61.19,1.8,58.26,-9.24,-15.46,-2.58,-14.86,12.28,-10.61,2.93,6.63,0.54,6.09,3.25,6.72,0.73,5.99
199503,11.46,61.46,2.47,55.3,-4.81,-11.97,1.98,-10.26,12.25,-4.28,3.27,7.57,0.51,7.06,3.52,7.54,0.66,6.88
199504,3.74,61.62,3.03,48.17,-0.2,-9.54,6.85,-6.03,12.88,1.54,3.52,8.03,0.41,7.62,3.66,7.9,0.52,7.38
199505,1.39,61.71,3.98,43.34,5.35,-6.55,13.39,-1.53,14.91,7.93,3.22,7.43,0.43,7.0,3.2,6.91,0.57,6.34
199506,25.58,61.6,6.16,52.99,8.97,-0.96,17.12,1.77,15.35,12.0,3.39,7.39,0.47,6.92,3.31,6.73,0.63,6.09
199507,45.13,61.53,9.07,72.04,10.1,4.94,16.54,5.17,11.37,13.07,3.36,6.8,0.68,6.11,3.24,6.2,0.92,5.28
199508,70.61,61.62,9.09,77.68,9.06,4.99,14.66,4.76,9.9,11.27,3.07,6.25,0.76,5.49,3.07,5.8,0.96,4.84
199509,15.36,61.74,7.34,72.69,6.89,1.8,13.58,1.9,11.68,8.88,2.68,6.31,0.34,5.97,2.7,5.82,0.46,5.36
199510,2.51,61.8,4.04,55.54,1.73,-6.79,9.3,-3.52,12.81,2.57,2.59,6.61,0.36,6.26,2.66,6.26,0.46,5.79
199511,20.39,61.6,1.97,41.31,-3.8,-14.49,4.17,-9.6,13.77,-5.29,2.33,5.56,0.34,5.22,2.52,5.46,0.44,5.03
199512,1.22,61.52,1.74,47.98,-7.16,-15.52,-0.32,-11.79,11.47,-8.34,2.3,5.99,0.31,5.68,2.57,5.94,0.47,5.47
199513,242.55,61.55,4.36,56.68,0.48,-7.25,7.53,-5.04,12.56,1.3,2.94,6.72,0.47,6.25,3.05,6.45,0.62,5.83
199601,18.41,61.2,1.42,49.11,-10.05,-17.74,-2.72,-15.32,12.6,-12.41,2.98,6.94,0.76,6.18,3.55,7.17,1.27,5.89
199602,35.84,61.31,1.98,56.96,-7.64,-14.36,-1.01,-12.95,11.94,-8.88,2.81,6.5,0.53,5.97,3.09,6.55,0.74,5.81
199603,22.43,61.43,3.02,61.2,-3.22,-9.6,4.09,-9.15,13.24,-3.0,3.32,7.27,0.59,6.68,3.6,7.25,0.86,6.39
199604,15.17,61.61,3.06,47.1,0.27,-9.58,7.69,-5.83,13.53,1.68,3.13,7.06,0.46,6.6,3.22,6.76,0.59,6.17
199605,5.26,61.66,3.99,48.55,3.89,-6.15,11.39,-2.72,14.11,6.4,3.38,7.66,0.36,7.29,3.43,7.37,0.42,6.95
199606,22.9,61.63,7.55,65.92,8.43,1.9,15.07,3.08,11.98,11.5,3.34,6.99,0.65,6.34,3.27,6.4,0.9,5.5
199607,39.07,61.53,9.03,71.91,10.04,4.81,16.38,5.02,11.36,12.89,3.27,6.69,0.65,6.04,3.16,6.07,0.88,5.19
199608,64.67,61.66,9.08,78.41,8.9,5.04,14.51,4.76,9.75,11.09,2.96,6.18,0.55,5.63,2.91,5.69,0.71,4.98
199609,27.14,61.68,7.5,74.56,6.77,2.1,13.02,2.18,10.85,8.66,2.7,6.12,0.49,5.63,2.72,5.61,0.63,4.98
199610,11.76,61.71,4.52,65.57,1.38,-5.02,7.92,-3.3,11.22,2.26,2.59,6.04,0.42,5.62,2.74,5.79,0.57,5.21
199611,0.0,61.6,1.85,36.43,-2.93,-14.96,4.71,-7.7,12.4,-4.12,2.28,6.28,0.31,5.98,2.49,6.18,0.44,5.74
199612,0.0,61.58,0.99,24.77,-5.93,-20.29,2.08,-11.38,13.46,-8.6,2.15,5.7,0.35,5.35,2.45,5.68,0.54,5.14
199613,262.65,61.55,4.51,56.71,0.85,-6.97,7.78,-4.42,12.2,1.48,2.91,6.62,0.51,6.11,3.05,6.38,0.71,5.66
199701,5.27,61.2,1.14,37.98,-9.3,-19.58,-2.13,-14.51,12.38,-10.74,2.46,6.1,0.4,5.7,2.7,5.96,0.56,5.41
199702,0.07,61.04,1.45,44.92,-8.68,-17.37,-0.86,-14.39,13.53,-8.25,3.37,8.12,0.67,7.45,3.86,8.08,1.14,6.94
199703,2.11,61.47,2.29,46.48,-3.25,-12.73,4.07,-8.73,12.8,-1.68,3.35,7.69,0.56,7.14,3.47,7.38,0.76,6.62
199704,34.22,61.56,3.3,59.95,-1.58,-8.52,5.12,-7.34,12.45,-0.13,2.87,6.26,0.51,5.76,2.92,5.93,0.61,5.33
199705,5.86,61.6,3.63,48.36,2.58,-7.46,9.56,-3.39,12.95,5.18,3.37,7.52,0.48,7.04,3.38,7.18,0.57,6.62
199706,20.93,61.57,6.77,64.02,7.44,0.71,14.56,1.29,13.26,10.88,3.37,7.06,0.53,6.53,3.26,6.39,0.66,5.73
199707,69.69,61.55,8.99,69.42,10.61,4.54,17.21,5.16,12.05,13.36,2.76,5.9,0.38,5.51,2.63,5.23,0.51,4.71
199708,44.56,61.68,8.65,71.13,9.63,4.01,15.98,4.26,11.72,11.95,2.89,6.07,0.5,5.57,2.84,5.54,0.61,4.93
199709,14.6,61.8,7.13,69.68,6.81,1.22,13.76,1.63,12.13,8.98,2.76,6.39,0.43,5.96,2.7,5.8,0.54,5.25
199710,2.38,61.78,3.7,63.33,-0.82,-7.04,5.24,-5.05,10.29,0.51,2.48,5.87,0.35,5.52,2.49,5.46,0.43,5.03
199711,2.06,61.65,2.3,50.79,-4.1,-12.75,2.42,-8.47,10.89,-4.04,2.56,6.24,0.45,5.8,2.81,6.16,0.64,5.52
199712,51.25,61.42,1.63,62.21,-11.46,-16.9,-3.74,-18.61,14.87,-16.07,2.36,5.05,0.55,4.5,2.64,5.31,0.66,4.64
199713,253.02,61.53,4.27,57.42,-0.13,-7.61,6.8,-5.63,12.44,0.87,2.88,6.51,0.48,6.03,2.97,6.19,0.64,5.55
199801,2.39,61.31,1.37,45.49,-10.04,-18.42,-2.4,-15.94,13.54,-13.21,2.29,5.66,0.41,5.25,2.63,5.81,0.57,5.24
199802,4.35,61.33,1.85,50.86,-7.26,-15.15,-0.13,-12.66,12.53,-7.63,2.91,6.76,0.53,6.24,3.15,6.66,0.69,5.97
199803,41.49,61.38,2.37,57.49,-5.46,-12.55,1.82,-11.71,13.53,-5.65,3.11,6.87,0.5,6.37,3.35,6.83,0.68,6.15
199804,11.01,61.74,3.35,49.2,1.29,-8.19,9.05,-4.82,13.86,3.13,2.94,6.95,0.36,6.58,2.94,6.43,0.44,5.99
199805,21.9,61.8,4.46,50.44,5.27,-4.79,13.41,-2.11,15.51,7.48,3.08,6.86,0.42,6.43,3.12,6.4,0.51,5.89
199806,13.97,61.69,6.6,54.81,9.01,-0.19,16.72,1.95,14.77,12.12,3.35,7.24,0.39,6.85,3.27,6.64,0.5,6.14
199807,44.05,61.6,9.44,72.02,10.77,5.48,16.98,5.76,11.22,13.68,3.23,6.59,0.61,5.98,3.1,5.96,0.77,5.19
199808,36.94,61.72,9.67,77.55,10.02,6.0,15.75,5.87,9.88,12.47,3.17,6.43,0.79,5.64,3.14,5.92,1.0,4.93
199809,16.29,61.88,7.73,70.85,8.1,2.65,14.73,2.91,11.82,10.33,2.83,6.26,0.39,5.87,2.8,5.7,0.56,5.14
199810,21.65,61.84,4.56,58.81,2.85,-5.1,10.27,-2.35,12.62,3.49,2.58,6.32,0.37,5.95,2.66,6.0,0.49,5.52
199811,1.73,61.76,2.16,40.98,-1.95,-13.67,5.62,-7.17,12.79,-2.94,2.31,5.71,0.35,5.36,2.5,5.62,0.47,5.15
199812,0.0,61.64,1.07,25.66,-5.1,-19.5,2.99,-10.8,13.79,-7.13,2.39,5.52,0.44,5.08,2.67,5.55,0.59,4.96
199813,215.78,61.64,4.57,54.55,1.5,-6.91,8.77,-4.21,12.99,2.22,2.85,6.43,0.46,5.96,2.94,6.12,0.61,5.52
199901,7.75,61.25,1.32,41.76,-8.66,-18.27,-1.62,-13.89,12.27,-10.03,2.58,6.15,0.52,5.63,2.92,6.26,0.73,5.53
199902,3.19,61.64,1.79,43.27,-5.19,-15.27,1.84,-10.64,12.48,-5.33,2.99,6.6,0.75,5.85,3.23,6.49,0.94,5.54
199903,2.09,61.4,1.61,31.33,-2.51,-16.16,5.56,-8.61,14.17,-1.82,3.5,8.13,0.4,7.73,3.86,8.08,0.7,7.38
199904,4.13,61.71,1.64,23.16,2.3,-15.59,10.59,-4.39,14.97,3.29,3.22,7.43,0.36,7.07,3.33,7.19,0.46,6.73
199905,15.89,61.6,4.2,47.18,5.04,-5.67,13.0,-1.78,14.78,7.74,3.15,7.15,0.41,6.75,3.14,6.62,0.5,6.12
199906,16.74,61.56,6.37,57.93,7.81,-0.39,15.41,1.09,14.32,11.08,3.27,7.22,0.39,6.83,3.18,6.57,0.54,6.02
199907,51.63,61.5,8.96,69.91,10.38,4.69,17.13,5.1,12.04,13.51,3.3,6.81,0.56,6.25,3.12,6.11,0.67,5.44
199908,30.28,61.62,8.62,71.8,9.38,4.19,15.99,4.19,11.8,12.03,3.05,6.67,0.43,6.23,2.93,6.02,0.56,5.46
199909,17.13,61.79,7.83,72.79,7.82,2.77,14.41,2.92,11.5,9.97,2.61,5.94,0.29,5.65,2.55,5.33,0.36,4.98
199910,14.1,61.76,3.56,49.64,1.42,-8.55,9.02,-4.21,13.22,1.79,2.7,6.48,0.41,6.07,2.81,6.21,0.55,5.65
199911,0.0,61.7,1.62,31.92,-2.74,-16.09,5.22,-8.12,13.33,-3.99,2.25,5.92,0.28,5.64,2.35,5.75,0.31,5.44
199912,3.0,61.55,1.11,28.5,-5.79,-19.24,1.85,-11.09,12.94,-7.97,2.07,5.34,0.25,5.09,2.22,5.29,0.3,4.99
199913,165.93,61.59,4.07,47.48,1.64,-8.59,9.07,-4.09,13.15,2.56,2.89,6.66,0.42,6.23,2.97,6.33,0.55,5.78
200001,6.08,61.25,1.46,45.57,-8.65,-17.49,-1.48,-13.91,12.43,-9.67,2.8,6.34,0.49,5.85,3.1,6.34,0.71,5.63
200002,13.08,60.98,1.45,51.68,-10.58,-17.54,-3.69,-16.14,12.45,-10.96,3.48,7.8,0.62,7.18,3.84,7.86,0.86,7.0
200003,4.31,61.29,1.69,41.35,-5.32,-15.67,1.99,-11.45,13.44,-4.09,3.41,7.66,0.46,7.2,3.7,7.61,0.68,6.93
200004,2.09,61.57,2.4,34.15,1.46,-12.31,9.18,-4.59,13.77,3.37,3.1,7.35,0.32,7.04,3.19,7.12,0.42,6.7
200005,57.28,61.68,5.38,54.35,6.43,-3.11,14.03,0.08,13.96,9.21,2.86,6.31,0.48,5.83,2.86,5.79,0.65,5.13
200006,92.57,61.54,8.23,73.46,8.31,3.41,14.48,2.92,11.55,11.0,3.29,6.72,0.59,6.14,3.27,6.24,0.77,5.47
200007,71.27,61.55,9.5,79.52,9.33,5.68,14.67,5.08,9.59,11.63,3.11,6.23,0.61,5.62,3.05,5.77,0.74,5.03
200008,121.88,61.62,9.2,79.36,8.9,5.14,14.51,4.48,10.03,10.75,2.78,5.92,0.54,5.38,2.8,5.46,0.68,4.78
200009,31.17,61.69,7.32,76.9,5.72,1.54,11.7,1.25,10.45,7.19,2.49,5.7,0.46,5.24,2.51,5.2,0.6,4.61
200010,0.0,61.78,3.55,49.64,1.84,-8.02,9.86,-3.79,13.65,1.63,2.41,5.67,0.41,5.26,2.5,5.33,0.49,4.84
200011,0.85,61.63,2.53,50.7,-2.93,-11.58,4.35,-7.8,12.16,-3.44,2.43,6.0,0.38,5.62,2.65,5.83,0.58,5.26
200012,0.01,61.54,1.22,30.28,-5.55,-18.58,2.29,-10.7,12.99,-8.19,2.03,5.42,0.25,5.17,2.28,5.44,0.36,5.07
200013,400.58,61.51,4.5,55.56,0.78,-7.35,7.69,-4.51,12.21,1.57,2.85,6.42,0.47,5.95,2.97,6.16,0.63,5.53
200101,0.34,61.24,1.28,37.88,-8.09,-18.59,-0.71,-12.97,12.26,-9.65,2.66,6.71,0.56,6.15,3.24,6.85,1.08,5.77
200102,0.24,61.29,1.53,39.57,-6.6,-17.21,0.75,-12.02,12.78,-6.78,3.12,7.43,0.48,6.94,3.59,7.45,0.82,6.63
200103,5.99,61.42,2.01,44.14,-4.48,-14.16,2.62,-10.11,12.73,-3.27,3.12,7.29,0.48,6.81,3.28,7.07,0.63,6.44
200104,5.97,61.64,3.25,51.44,0.29,-8.55,6.95,-5.45,12.4,2.45,3.15,7.0,0.37,6.63,3.18,6.69,0.43,6.26
200105,27.17,61.6,5.17,57.6,5.3,-3.03,12.58,-0.6,13.18,8.13,2.95,6.57,0.38,6.19,2.93,6.03,0.49,5.54
200106,82.58,61.51,8.13,70.99,8.66,3.22,14.97,3.21,11.75,11.49,3.23,6.51,0.6,5.91,3.18,5.91,0.81,5.11
200107,119.04,61.61,9.77,78.0,10.07,6.06,15.8,5.47,10.32,12.33,2.98,6.06,0.59,5.47,2.92,5.47,0.77,4.7
200108,72.87,61.71,9.29,77.57,9.35,5.28,15.33,4.57,10.76,11.5,2.85,6.05,0.57,5.48,2.84,5.44,0.72,4.72
200109,28.89,61.79,6.48,69.55,5.58,-0.08,12.61,-0.03,12.64,6.93,2.59,6.09,0.31,5.79,2.6,5.63,0.38,5.25
200110,10.55,61.8,4.01,55.51,1.79,-6.58,9.27,-3.48,12.74,2.14,2.35,5.93,0.29,5.64,2.4,5.52,0.35,5.17
200111,1.08,61.79,1.88,36.73,-2.4,-14.67,5.71,-8.04,13.75,-3.77,2.21,5.52,0.29,5.23,2.35,5.39,0.39,5.0
200112,0.26,61.61,1.37,35.67,-6.42,-17.58,1.06,-11.47,12.54,-8.12,2.19,5.64,0.36,5.28,2.46,5.61,0.55,5.06
200113,354.99,61.59,4.53,54.65,1.13,-7.1,8.12,-4.2,12.31,2.0,2.78,6.39,0.44,5.95,2.91,6.08,0.62,5.46
200201,14.2,61.27,1.47,48.16,-9.26,-17.56,-2.16,-14.84,12.68,-10.71,2.85,6.15,0.57,5.58,3.19,6.24,0.73,5.51
200202,30.25,61.49,1.84,55.46,-8.38,-15.38,-0.94,-14.86,13.92,-10.13,3.18,6.63,0.76,5.87,3.56,6.81,1.02,5.79
200203,1.86,61.53,2.47,50.05,-3.12,-11.77,4.19,-8.81,13.0,-2.34,2.89,6.6,0.41,6.19,3.0,6.38,0.53,5.85
200204,2.08,61.66,3.08,45.51,1.38,-9.16,8.79,-4.28,13.07,3.2,3.23,7.54,0.36,7.18,3.33,7.26,0.48,6.78
200205,11.35,61.64,4.23,47.03,5.19,-5.81,12.9,-1.35,14.25,7.66,3.14,7.2,0.43,6.77,3.19,6.74,0.57,6.17
200206,33.97,61.62,6.95,62.01,8.34,0.99,15.72,2.01,13.71,11.51,3.15,6.91,0.43,6.48,3.05,6.18,0.56,5.61
200207,20.55,61.57,7.78,62.81,9.84,2.71,17.16,3.68,13.48,13.13,3.33,7.1,0.5,6.6,3.15,6.36,0.63,5.73
200208,63.52,61.68,9.16,75.09,9.68,5.19,15.86,5.19,10.67,12.17,2.92,6.2,0.45,5.76,2.79,5.6,0.54,5.06
200209,35.67,61.79,6.62,72.84,5.23,0.35,11.63,0.43,11.2,6.99,2.72,6.18,0.33,5.86,2.73,5.75,0.39,5.36
200210,1.94,61.78,3.51,53.4,0.6,-8.16,8.12,-4.82,12.94,1.27,2.49,5.92,0.3,5.63,2.53,5.55,0.35,5.2
200211,3.17,61.7,1.93,39.81,-3.17,-14.39,4.43,-8.82,13.25,-3.98,2.19,5.26,0.27,4.99,2.35,5.08,0.35,4.74
200212,22.9,61.49,1.2,31.88,-6.48,-18.63,0.99,-11.52,12.5,-8.37,2.17,5.48,0.36,5.12,2.45,5.48,0.56,4.92
200213,241.46,61.6,4.2,53.64,0.87,-7.59,8.11,-4.77,12.88,1.77,2.85,6.43,0.43,6.0,2.94,6.11,0.56,5.56
200301,14.62,61.48,1.22,39.31,-8.98,-19.21,-0.92,-15.09,14.17,-13.04,2.38,5.34,0.4,4.94,2.67,5.53,0.55,4.98
200302,23.05,61.3,1.86,58.65,-9.31,-15.36,-1.64,-16.21,14.57,-11.3,3.06,6.2,0.67,5.53,3.33,6.34,0.84,5.49
200303,2.18,61.43,2.69,56.05,-3.88,-11.25,3.19,-9.54,12.73,-2.79,3.27,7.2,0.57,6.63,3.48,6.95,0.81,6.14
200304,2.07,61.72,3.24,47.09,1.56,-8.65,9.14,-4.21,13.35,3.64,3.16,7.25,0.46,6.79,3.21,6.87,0.53,6.34
200305,3.96,61.59,3.42,43.62,3.14,-8.19,10.31,-3.03,13.34,5.73,3.53,7.77,0.44,7.32,3.6,7.4,0.55,6.85
200306,19.45,61.53,6.38,56.63,8.16,-0.4,15.54,1.84,13.7,11.28,3.18,7.11,0.35,6.76,3.08,6.49,0.45,6.04
200307,122.25,61.68,9.43,76.83,9.76,5.54,15.35,5.11,10.24,12.23,3.06,6.15,0.6,5.55,3.01,5.63,0.74,4.89
200308,75.7,61.73,9.55,78.97,9.56,5.8,15.06,5.18,9.88,11.69,2.91,6.14,0.46,5.68,2.89,5.64,0.59,5.06
200309,56.23,61.79,8.07,77.78,7.06,3.0,12.81,2.6,10.2,8.61,2.61,5.85,0.35,5.5,2.66,5.43,0.48,4.95
200310,22.58,61.86,3.27,50.06,0.63,-9.0,8.36,-5.39,13.75,0.05,2.35,5.53,0.34,5.19,2.4,5.24,0.4,4.84
200311,0.18,61.72,1.96,38.75,-2.98,-14.61,4.35,-7.91,12.26,-4.49,2.12,5.51,0.31,5.2,2.29,5.4,0.37,5.03
200312,3.24,61.51,1.56,43.27,-7.16,-16.54,-0.03,-12.11,12.08,-8.89,2.16,5.52,0.31,5.21,2.39,5.48,0.4,5.08
200313,345.52,61.61,4.4,55.56,0.68,-7.36,7.67,-4.84,12.51,1.12,2.81,6.3,0.44,5.86,2.92,6.03,0.56,5.47
200401,21.4,61.24,1.61,52.21,-9.31,-16.55,-2.44,-14.77,12.33,-10.87,2.42,5.32,0.54,4.78,2.71,5.31,0.7,4.61
200402,0.28,61.4,1.57,43.68,-7.03,-16.64,0.83,-13.47,14.29,-8.7,2.7,6.15,0.33,5.82,2.96,6.21,0.43,5.78
200403,0.71,61.68,2.12,36.49,-1.09,-13.47,6.96,-7.5,14.46,-0.51,3.11,7.28,0.43,6.86,3.4,7.16,0.66,6.5
200404,21.08,61.65,3.73,52.05,2.08,-7.07,9.0,-3.14,12.14,4.15,3.18,6.9,0.51,6.38,3.27,6.57,0.65,5.92
200405,88.55,61.63,4.91,58.2,4.18,-3.75,11.53,-2.48,14.01,6.07,2.99,6.56,0.44,6.12,3.03,6.16,0.56,5.59
200406,72.59,61.58,7.35,70.43,7.25,1.83,13.52,1.79,11.73,9.96,3.07,6.54,0.53,6.01,3.05,5.96,0.76,5.2
200407,178.04,61.55,9.28,79.58,8.92,5.23,14.39,4.13,10.25,11.03,2.98,6.08,0.65,5.43,2.95,5.52,0.78,4.75
200408,73.39,61.65,9.32,81.59,8.65,5.32,13.89,4.33,9.56,10.29,2.77,5.7,0.52,5.18,2.79,5.26,0.64,4.62
200409,64.4,61.87,7.23,73.88,6.52,1.55,13.15,0.97,12.18,7.58,2.4,5.31,0.35,4.96,2.42,4.87,0.45,4.42
200410,28.17,61.8,4.07,64.19,-0.33,-6.65,6.33,-5.45,11.78,-0.22,2.34,5.45,0.32,5.13,2.42,5.12,0.42,4.7
200411,2.04,61.67,2.42,53.15,-4.01,-12.09,3.31,-9.28,12.58,-4.93,2.04,5.07,0.22,4.85,2.14,4.79,0.29,4.5
200412,0.98,61.61,1.8,42.06,-4.94,-15.29,2.44,-10.24,12.68,-7.14,2.08,5.04,0.29,4.76,2.34,5.13,0.42,4.71
200413,551.61,61.61,4.63,59.0,0.93,-6.44,7.76,-4.57,12.32,1.42,2.67,5.95,0.43,5.52,2.79,5.67,0.56,5.11
200501,42.61,61.22,1.77,63.75,-10.49,-15.77,-4.26,-15.77,11.51,-12.66,2.62,5.72,0.62,5.1,3.01,5.94,0.83,5.11
200502,15.01,61.31,2.21,75.24,-10.08,-13.53,-3.41,-16.63,13.22,-12.27,2.92,6.26,0.66,5.6,3.3,6.42,0.85,5.57
200503,29.89,61.57,3.05,62.53,-3.38,-9.57,3.63,-9.17,12.79,-2.95,2.92,6.44,0.49,5.95,3.12,6.33,0.6,5.74
200504,14.95,61.71,3.28,53.31,-0.2,-8.55,6.58,-5.75,12.33,1.48,3.52,7.41,0.63,6.77,3.67,7.17,0.84,6.33
200505,42.4,61.6,4.52,61.01,2.62,-4.52,8.75,-2.67,11.42,4.63,3.05,6.68,0.47,6.21,3.08,6.33,0.55,5.77
200506,55.33,61.59,6.05,57.2,7.35,-1.17,14.47,0.97,13.5,9.7,2.92,6.7,0.4,6.29,2.96,6.25,0.53,5.73
200507,201.44,61.62,9.91,82.39,9.45,6.3,14.39,5.26,9.13,11.35,2.9,5.78,0.62,5.16,2.92,5.33,0.82,4.51
200508,181.16,61.61,9.54,83.16,8.63,5.56,13.94,3.99,9.95,10.11,2.75,5.66,0.59,5.07,2.82,5.18,0.77,4.41
200509,75.35,61.85,8.14,81.59,6.7,3.26,12.02,2.22,9.8,7.71,2.36,5.01,0.39,4.62,2.48,4.75,0.53,4.22
200510,32.03,61.84,4.26,68.2,-0.15,-5.9,6.77,-5.71,12.48,-0.41,2.31,5.25,0.38,4.87,2.4,4.99,0.46,4.53
200511,0.01,61.63,2.08,47.67,-4.68,-13.75,2.63,-9.87,12.51,-6.49,2.12,5.41,0.35,5.06,2.38,5.38,0.52,4.86
200512,5.22,61.49,1.45,43.42,-7.96,-17.34,-0.73,-13.11,12.38,-10.91,2.12,5.25,0.38,4.87,2.4,5.38,0.52,4.86
200513,695.39,61.59,4.71,64.93,-0.13,-6.2,6.28,-5.46,11.74,0.01,2.71,5.96,0.5,5.46,2.88,5.78,0.65,5.13
200601,0.77,61.49,1.64,46.88,-7.75,-16.23,-0.86,-12.63,11.77,-9.83,2.68,5.87,0.71,5.16,3.26,6.08,1.2,4.88
200602,0.08,61.65,2.38,49.5,-3.33,-12.16,3.88,-8.81,12.68,-4.07,2.6,6.13,0.38,5.75,2.82,6.09,0.48,5.6
200603,63.2,61.46,2.55,65.55,-6.16,-11.81,1.08,-13.51,14.59,-6.84,2.79,6.11,0.49,5.62,2.96,6.03,0.55,5.48
200604,14.45,61.58,3.52,58.8,-0.45,-7.73,6.18,-5.95,12.13,0.88,3.08,6.87,0.41,6.45,3.25,6.74,0.55,6.19
200605,68.48,61.7,6.23,67.03,5.57,-0.59,12.04,0.2,11.84,7.91,2.71,6.07,0.38,5.69,2.71,5.54,0.5,5.03
200606,115.86,61.63,7.43,73.0,6.81,1.91,12.73,1.39,11.33,9.09,3.0,6.29,0.47,5.82,3.01,5.81,0.65,5.17
200607,182.91,61.61,10.16,81.57,9.98,6.62,15.27,5.53,9.74,11.82,2.66,5.46,0.45,5.01,2.62,4.92,0.54,4.38
200608,104.53,61.7,9.55,83.95,8.64,5.79,13.58,4.52,9.05,10.29,2.63,5.33,0.48,4.85,2.63,4.87,0.6,4.27
200609,39.47,61.82,7.44,74.88,6.39,1.68,12.39,1.5,10.9,7.53,2.45,5.31,0.45,4.86,2.51,4.84,0.6,4.23
200610,18.61,61.88,4.2,65.13,0.53,-5.79,7.22,-4.6,11.82,0.67,2.23,5.0,0.32,4.68,2.3,4.71,0.41,4.31
200611,0.75,61.64,2.72,56.96,-3.94,-11.09,3.01,-8.82,11.83,-4.54,2.21,5.54,0.26,5.28,2.46,5.4,0.46,4.94
200612,23.26,61.63,1.95,51.13,-6.52,-14.6,0.81,-11.96,12.77,-9.88,2.27,5.28,0.51,4.77,2.68,5.48,0.84,4.64
200613,632.36,61.65,5.0,64.64,0.83,-5.29,7.29,-4.41,11.7,1.1,2.61,5.77,0.45,5.32,2.77,5.54,0.62,4.92
200701,0.02,61.49,1.35,40.6,-8.26,-17.83,-0.79,-13.49,12.69,-10.61,2.52,6.19,0.63,5.56,3.14,6.4,1.17,5.23
200702,96.25,61.24,2.13,74.92,-10.44,-14.15,-3.38,-17.36,13.98,-12.82,2.5,5.23,0.42,4.81,2.65,5.23,0.47,4.76
200703,87.84,61.51,2.64,75.96,-8.04,-12.02,-0.4,-16.92,16.52,-11.15,2.99,5.77,0.58,5.2,3.31,6.02,0.76,5.26
200704,7.25,61.79,4.15,61.95,1.05,-5.88,7.69,-5.21,12.89,1.51,2.45,5.18,0.37,4.8,2.58,5.09,0.46,4.63
200705,83.47,61.7,5.86,69.5,4.24,-1.27,10.22,-1.01,11.22,6.2,2.59,5.7,0.36,5.34,2.6,5.24,0.45,4.79
200706,81.64,61.64,8.07,72.22,8.22,3.12,14.37,2.74,11.63,10.58,2.89,6.1,0.51,5.59,2.92,5.5,0.72,4.78
200707,238.98,61.55,9.76,83.13,9.09,6.06,13.93,4.9,9.03,11.01,2.82,5.66,0.61,5.05,2.87,5.24,0.75,4.49
200708,159.39,61.66,9.82,86.17,8.64,6.16,13.52,4.61,8.91,10.1,2.43,5.23,0.36,4.88,2.45,4.77,0.45,4.32
200709,87.6,61.7,8.03,82.61,6.3,3.11,11.87,1.6,10.27,7.32,2.5,5.45,0.38,5.08,2.62,5.07,0.51,4.56
200710,6.04,61.78,4.17,63.81,0.64,-6.1,7.14,-4.4,11.54,0.1,2.24,5.42,0.37,5.05,2.38,5.27,0.46,4.8
200711,0.03,61.69,2.63,52.05,-2.97,-11.76,4.21,-8.42,12.63,-4.55,2.01,4.55,0.36,4.2,2.13,4.37,0.44,3.93
200712,0.9,61.5,1.58,44.52,-7.24,-16.67,-0.46,-12.07,11.61,-9.47,2.15,5.29,0.47,4.81,2.66,5.5,0.84,4.67
200713,849.41,61.61,5.03,67.22,0.15,-5.56,6.54,-5.35,11.89,-0.09,2.51,5.48,0.45,5.03,2.69,5.31,0.63,4.69
200801,1.68,61.14,1.92,63.65,-9.81,-14.91,-4.42,-13.72,9.31,-10.27,3.4,6.84,1.26,5.58,3.89,7.04,1.77,5.27
200802,9.59,61.2,1.83,55.49,-8.54,-15.46,-1.48,-14.3,12.81,-9.1,3.45,7.18,0.84,6.34,3.97,7.29,1.27,6.02
200803,0.63,61.48,2.54,53.2,-3.5,-11.33,3.41,-9.21,12.62,-2.67,2.73,6.46,0.32,6.15,2.83,6.18,0.35,5.83
200804,47.14,61.63,3.44,59.65,-0.73,-7.92,6.12,-7.19,13.32,0.08,2.98,6.6,0.41,6.2,3.11,6.37,0.51,5.87
200805,38.95,61.56,5.41,66.16,3.77,-2.26,9.76,-1.11,10.87,6.21,2.85,6.33,0.49,5.84,2.87,5.86,0.66,5.2
