Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
19.711914, 2020-2039, mri_cgcm3, Sep Average, Nepal, NPL
15.244207, 2020-2039, mri_cgcm3, Oct Average, Nepal, NPL
9.647713, 2020-2039, mri_cgcm3, Nov Average, Nepal, NPL
4.7233553, 2020-2039, mri_cgcm3, Dec Average, Nepal, NPL
2.1032953, 2020-2039, noresm1_m, Jan Average, Nepal, NPL
2.9787898, 2020-2039, noresm1_m, Feb Average, Nepal, NPL
6.1229258, 2020-2039, noresm1_m, Mar Average, Nepal, NPL
11.432012, 2020-2039, noresm1_m, Apr Average, Nepal, NPL
16.200495, 2020-2039, noresm1_m, May Average, Nepal, NPL
19.67664, 2020-2039, noresm1_m, Jun Average, Nepal, NPL
19.57715, 2020-2039, noresm1_m, Jul Average, Nepal, NPL
19.166868, 2020-2039, noresm1_m, Aug Average, Nepal, NPL
17.423735, 2020-2039, noresm1_m, Sep Average, Nepal, NPL
11.148569, 2020-2039, noresm1_m, Oct Average, Nepal, NPL
6.155607, 2020-2039, noresm1_m, Nov Average, Nepal, NPL
3.8417125, 2020-2039, noresm1_m, Dec Average, Nepal, NPL
0.4213784, 2020-2039, Ensemble (10th Percentile), Jan Average, Nepal, NPL
0.043375004, 2020-2039, Ensemble (10th Percentile), Feb Average, Nepal, NPL
0.24677557, 2020-2039, Ensemble (10th Percentile), Mar Average, Nepal, NPL
0.33724478, 2020-2039, Ensemble (10th Percentile), Apr Average, Nepal, NPL
0.44686013, 2020-2039, Ensemble (10th Percentile), May Average, Nepal, NPL
0.30064952, 2020-2039, Ensemble (10th Percentile), Jun Average, Nepal, NPL
0.29943657, 2020-2039, Ensemble (10th Percentile), Jul Average, Nepal, NPL
0.3591243, 2020-2039, Ensemble (10th Percentile), Aug Average, Nepal, NPL
0.28947088, 2020-2039, Ensemble (10th Percentile), Sep Average, Nepal, NPL
0.44450957, 2020-2039, Ensemble (10th Percentile), Oct Average, Nepal, NPL
0.257905, 2020-2039, Ensemble (10th Percentile), Nov Average, Nepal, NPL
0.17339186, 2020-2039, Ensemble (10th Percentile), Dec Average, Nepal, NPL
1.096972, 2020-2039, Ensemble (50th Percentile), Jan Average, Nepal, NPL
0.8661151, 2020-2039, Ensemble (50th Percentile), Feb Average, Nepal, NPL
1.0160716, 2020-2039, Ensemble (50th Percentile), Mar Average, Nepal, NPL
1.233621, 2020-2039, Ensemble (50th Percentile), Apr Average, Nepal, NPL
1.0754232, 2020-2039, Ensemble (50th Percentile), May Average, Nepal, NPL
0.8201851, 2020-2039, Ensemble (50th Percentile), Jun Average, Nepal, NPL
0.7823629, 2020-2039, Ensemble (50th Percentile), Jul Average, Nepal, NPL
0.74369746, 2020-2039, Ensemble (50th Percentile), Aug Average, Nepal, NPL
0.85839605, 2020-2039, Ensemble (50th Percentile), Sep Average, Nepal, NPL
0.93174297, 2020-2039, Ensemble (50th Percentile), Oct Average, Nepal, NPL
0.9043165, 2020-2039, Ensemble (50th Percentile), Nov Average, Nepal, NPL
0.83329403, 2020-2039, Ensemble (50th Percentile), Dec Average, Nepal, NPL
2.9445784, 2020-2039, Ensemble (90th Percentile), Jan Average, Nepal, NPL
2.442705, 2020-2039, Ensemble (90th Percentile), Feb Average, Nepal, NPL
1.8448051, 2020-2039, Ensemble (90th Percentile), Mar Average, Nepal, NPL
1.8003967, 2020-2039, Ensemble (90th Percentile), Apr Average, Nepal, NPL
2.041779, 2020-2039, Ensemble (90th Percentile), May Average, Nepal, NPL
1.6890537, 2020-2039, Ensemble (90th Percentile), Jun Average, Nepal, NPL
1.3588269, 2020-2039, Ensemble (90th Percentile), Jul Average, Nepal, NPL
1.3595252, 2020-2039, Ensemble (90th Percentile), Aug Average, Nepal, NPL
1.4196404, 2020-2039, Ensemble (90th Percentile), Sep Average, Nepal, NPL
1.6907803, 2020-2039, Ensemble (90th Percentile), Oct Average, Nepal, NPL
1.3822525, 2020-2039, Ensemble (90th Percentile), Nov Average, Nepal, NPL
1.6576656, 2020-2039, Ensemble (90th Percentile), Dec Average, Nepal, NPL
