Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.8458265, 2040-2059, cesm1_cam5, Sep Anomaly, Nepal, NPL
3.0046146, 2040-2059, cesm1_cam5, Oct Anomaly, Nepal, NPL
2.7059755, 2040-2059, cesm1_cam5, Nov Anomaly, Nepal, NPL
2.9061985, 2040-2059, cesm1_cam5, Dec Anomaly, Nepal, NPL
2.8970132, 2040-2059, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
3.0188332, 2040-2059, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
2.2763572, 2040-2059, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
2.068095, 2040-2059, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
2.5158098, 2040-2059, csiro_mk3_6_0, May Anomaly, Nepal, NPL
3.0764792, 2040-2059, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
1.9472007, 2040-2059, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
2.1564713, 2040-2059, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
2.3391728, 2040-2059, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
2.1242445, 2040-2059, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
2.2412837, 2040-2059, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
2.5999255, 2040-2059, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
2.1694634, 2040-2059, fio_esm, Jan Anomaly, Nepal, NPL
1.8889836, 2040-2059, fio_esm, Feb Anomaly, Nepal, NPL
1.6678896, 2040-2059, fio_esm, Mar Anomaly, Nepal, NPL
1.7243054, 2040-2059, fio_esm, Apr Anomaly, Nepal, NPL
1.5725554, 2040-2059, fio_esm, May Anomaly, Nepal, NPL
1.2763039, 2040-2059, fio_esm, Jun Anomaly, Nepal, NPL
1.4197674, 2040-2059, fio_esm, Jul Anomaly, Nepal, NPL
1.320211, 2040-2059, fio_esm, Aug Anomaly, Nepal, NPL
1.3921349, 2040-2059, fio_esm, Sep Anomaly, Nepal, NPL
1.3571117, 2040-2059, fio_esm, Oct Anomaly, Nepal, NPL
1.2533683, 2040-2059, fio_esm, Nov Anomaly, Nepal, NPL
1.7617784, 2040-2059, fio_esm, Dec Anomaly, Nepal, NPL
3.7727597, 2040-2059, gfdl_cm3, Jan Anomaly, Nepal, NPL
2.9174328, 2040-2059, gfdl_cm3, Feb Anomaly, Nepal, NPL
2.5921383, 2040-2059, gfdl_cm3, Mar Anomaly, Nepal, NPL
2.6861305, 2040-2059, gfdl_cm3, Apr Anomaly, Nepal, NPL
3.6676924, 2040-2059, gfdl_cm3, May Anomaly, Nepal, NPL
3.6352782, 2040-2059, gfdl_cm3, Jun Anomaly, Nepal, NPL
3.1088696, 2040-2059, gfdl_cm3, Jul Anomaly, Nepal, NPL
3.4471095, 2040-2059, gfdl_cm3, Aug Anomaly, Nepal, NPL
3.6393907, 2040-2059, gfdl_cm3, Sep Anomaly, Nepal, NPL
3.8805933, 2040-2059, gfdl_cm3, Oct Anomaly, Nepal, NPL
2.8865428, 2040-2059, gfdl_cm3, Nov Anomaly, Nepal, NPL
3.1297164, 2040-2059, gfdl_cm3, Dec Anomaly, Nepal, NPL
1.6353482, 2040-2059, gfdl_esm2m, Jan Anomaly, Nepal, NPL
1.0499783, 2040-2059, gfdl_esm2m, Feb Anomaly, Nepal, NPL
1.3079071, 2040-2059, gfdl_esm2m, Mar Anomaly, Nepal, NPL
1.0458633, 2040-2059, gfdl_esm2m, Apr Anomaly, Nepal, NPL
1.6443714, 2040-2059, gfdl_esm2m, May Anomaly, Nepal, NPL
1.4420321, 2040-2059, gfdl_esm2m, Jun Anomaly, Nepal, NPL
1.6760693, 2040-2059, gfdl_esm2m, Jul Anomaly, Nepal, NPL
1.5576025, 2040-2059, gfdl_esm2m, Aug Anomaly, Nepal, NPL
1.5999526, 2040-2059, gfdl_esm2m, Sep Anomaly, Nepal, NPL
1.96986, 2040-2059, gfdl_esm2m, Oct Anomaly, Nepal, NPL
2.362265, 2040-2059, gfdl_esm2m, Nov Anomaly, Nepal, NPL
1.3543124, 2040-2059, gfdl_esm2m, Dec Anomaly, Nepal, NPL
3.045888, 2040-2059, giss_e2_h, Jan Anomaly, Nepal, NPL
2.6358972, 2040-2059, giss_e2_h, Feb Anomaly, Nepal, NPL
2.0441222, 2040-2059, giss_e2_h, Mar Anomaly, Nepal, NPL
2.0660572, 2040-2059, giss_e2_h, Apr Anomaly, Nepal, NPL
2.1403368, 2040-2059, giss_e2_h, May Anomaly, Nepal, NPL
2.3063293, 2040-2059, giss_e2_h, Jun Anomaly, Nepal, NPL
2.3187451, 2040-2059, giss_e2_h, Jul Anomaly, Nepal, NPL
1.5399896, 2040-2059, giss_e2_h, Aug Anomaly, Nepal, NPL
2.1736052, 2040-2059, giss_e2_h, Sep Anomaly, Nepal, NPL
2.295019, 2040-2059, giss_e2_h, Oct Anomaly, Nepal, NPL
2.0360525, 2040-2059, giss_e2_h, Nov Anomaly, Nepal, NPL
2.13758, 2040-2059, giss_e2_h, Dec Anomaly, Nepal, NPL
2.5351384, 2040-2059, giss_e2_r, Jan Anomaly, Nepal, NPL
2.4586403, 2040-2059, giss_e2_r, Feb Anomaly, Nepal, NPL
2.20066, 2040-2059, giss_e2_r, Mar Anomaly, Nepal, NPL
2.5928204, 2040-2059, giss_e2_r, Apr Anomaly, Nepal, NPL
1.8788049, 2040-2059, giss_e2_r, May Anomaly, Nepal, NPL
1.3041705, 2040-2059, giss_e2_r, Jun Anomaly, Nepal, NPL
1.5940189, 2040-2059, giss_e2_r, Jul Anomaly, Nepal, NPL
1.09651, 2040-2059, giss_e2_r, Aug Anomaly, Nepal, NPL
1.44471, 2040-2059, giss_e2_r, Sep Anomaly, Nepal, NPL
2.056575, 2040-2059, giss_e2_r, Oct Anomaly, Nepal, NPL
1.7454275, 2040-2059, giss_e2_r, Nov Anomaly, Nepal, NPL
1.9227918, 2040-2059, giss_e2_r, Dec Anomaly, Nepal, NPL
4.3365746, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
3.7760448, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
3.8093462, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
4.1113853, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
2.209505, 2040-2059, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
1.6111541, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
1.6441654, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
1.5342295, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
2.2464774, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
3.0161293, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
2.7016895, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
3.011101, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
3.9505682, 2040-2059, miroc_esm, Jan Anomaly, Nepal, NPL
2.430509, 2040-2059, miroc_esm, Feb Anomaly, Nepal, NPL
2.874807, 2040-2059, miroc_esm, Mar Anomaly, Nepal, NPL
3.8368826, 2040-2059, miroc_esm, Apr Anomaly, Nepal, NPL
2.2315993, 2040-2059, miroc_esm, May Anomaly, Nepal, NPL
2.1240845, 2040-2059, miroc_esm, Jun Anomaly, Nepal, NPL
1.5987645, 2040-2059, miroc_esm, Jul Anomaly, Nepal, NPL
1.6916918, 2040-2059, miroc_esm, Aug Anomaly, Nepal, NPL
2.2123082, 2040-2059, miroc_esm, Sep Anomaly, Nepal, NPL
2.1334944, 2040-2059, miroc_esm, Oct Anomaly, Nepal, NPL
1.72382, 2040-2059, miroc_esm, Nov Anomaly, Nepal, NPL
3.5185888, 2040-2059, miroc_esm, Dec Anomaly, Nepal, NPL
5.2385, 2040-2059, miroc_esm_chem, Jan Anomaly, Nepal, NPL
4.284548, 2040-2059, miroc_esm_chem, Feb Anomaly, Nepal, NPL
4.0773716, 2040-2059, miroc_esm_chem, Mar Anomaly, Nepal, NPL
4.068383, 2040-2059, miroc_esm_chem, Apr Anomaly, Nepal, NPL
3.387664, 2040-2059, miroc_esm_chem, May Anomaly, Nepal, NPL
2.5706992, 2040-2059, miroc_esm_chem, Jun Anomaly, Nepal, NPL
1.9103034, 2040-2059, miroc_esm_chem, Jul Anomaly, Nepal, NPL
1.7068287, 2040-2059, miroc_esm_chem, Aug Anomaly, Nepal, NPL
2.4168231, 2040-2059, miroc_esm_chem, Sep Anomaly, Nepal, NPL
2.4745677, 2040-2059, miroc_esm_chem, Oct Anomaly, Nepal, NPL
2.4348114, 2040-2059, miroc_esm_chem, Nov Anomaly, Nepal, NPL
4.0809107, 2040-2059, miroc_esm_chem, Dec Anomaly, Nepal, NPL
2.013149, 2040-2059, miroc5, Jan Anomaly, Nepal, NPL
2.3402922, 2040-2059, miroc5, Feb Anomaly, Nepal, NPL
2.0406106, 2040-2059, miroc5, Mar Anomaly, Nepal, NPL
2.5923722, 2040-2059, miroc5, Apr Anomaly, Nepal, NPL
2.1241531, 2040-2059, miroc5, May Anomaly, Nepal, NPL
1.6522771, 2040-2059, miroc5, Jun Anomaly, Nepal, NPL
1.1309077, 2040-2059, miroc5, Jul Anomaly, Nepal, NPL
1.5155365, 2040-2059, miroc5, Aug Anomaly, Nepal, NPL
1.5185649, 2040-2059, miroc5, Sep Anomaly, Nepal, NPL
2.1060128, 2040-2059, miroc5, Oct Anomaly, Nepal, NPL
1.9652432, 2040-2059, miroc5, Nov Anomaly, Nepal, NPL
1.6265591, 2040-2059, miroc5, Dec Anomaly, Nepal, NPL
1.6285489, 2040-2059, mri_cgcm3, Jan Anomaly, Nepal, NPL
1.903223, 2040-2059, mri_cgcm3, Feb Anomaly, Nepal, NPL
2.7114344, 2040-2059, mri_cgcm3, Mar Anomaly, Nepal, NPL
2.4871314, 2040-2059, mri_cgcm3, Apr Anomaly, Nepal, NPL
2.2059355, 2040-2059, mri_cgcm3, May Anomaly, Nepal, NPL
2.1172757, 2040-2059, mri_cgcm3, Jun Anomaly, Nepal, NPL
1.6753082, 2040-2059, mri_cgcm3, Jul Anomaly, Nepal, NPL
1.5094087, 2040-2059, mri_cgcm3, Aug Anomaly, Nepal, NPL
1.9306405, 2040-2059, mri_cgcm3, Sep Anomaly, Nepal, NPL
1.354184, 2040-2059, mri_cgcm3, Oct Anomaly, Nepal, NPL
1.8011643, 2040-2059, mri_cgcm3, Nov Anomaly, Nepal, NPL
2.0984135, 2040-2059, mri_cgcm3, Dec Anomaly, Nepal, NPL
2.8553865, 2040-2059, noresm1_m, Jan Anomaly, Nepal, NPL
2.3665938, 2040-2059, noresm1_m, Feb Anomaly, Nepal, NPL
2.331625, 2040-2059, noresm1_m, Mar Anomaly, Nepal, NPL
2.4939628, 2040-2059, noresm1_m, Apr Anomaly, Nepal, NPL
2.2464495, 2040-2059, noresm1_m, May Anomaly, Nepal, NPL
1.5492527, 2040-2059, noresm1_m, Jun Anomaly, Nepal, NPL
1.1310041, 2040-2059, noresm1_m, Jul Anomaly, Nepal, NPL
1.4210169, 2040-2059, noresm1_m, Aug Anomaly, Nepal, NPL
1.8498566, 2040-2059, noresm1_m, Sep Anomaly, Nepal, NPL
2.5444188, 2040-2059, noresm1_m, Oct Anomaly, Nepal, NPL
2.1190588, 2040-2059, noresm1_m, Nov Anomaly, Nepal, NPL
2.3259873, 2040-2059, noresm1_m, Dec Anomaly, Nepal, NPL
1.634219, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
1.3282475, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
1.2289242, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
1.4561627, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
1.5072182, 2040-2059, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
1.0953938, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
1.0517545, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
1.0993184, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
1.1628357, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
1.3253957, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
1.5088094, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
1.4431267, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
2.5750368, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
2.343181, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
2.312771, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
2.5052953, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
2.1857388, 2040-2059, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
1.9876701, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
1.7314365, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
1.6370654, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
1.8515941, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
2.1434133, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
2.146795, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
2.1961784, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
4.7274327, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
4.005176, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
3.885916, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
4.0971413, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
3.4929466, 2040-2059, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
3.2511582, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
2.5916457, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
2.579639, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
2.921912, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
3.343826, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
2.9186244, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
3.8571157, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
