Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
9.398026, 2060-2079, miroc_esm, Nov Average, Nepal, NPL
5.8596435, 2060-2079, miroc_esm, Dec Average, Nepal, NPL
3.7309139, 2060-2079, miroc_esm_chem, Jan Average, Nepal, NPL
4.7594175, 2060-2079, miroc_esm_chem, Feb Average, Nepal, NPL
8.227725, 2060-2079, miroc_esm_chem, Mar Average, Nepal, NPL
12.281887, 2060-2079, miroc_esm_chem, Apr Average, Nepal, NPL
16.037268, 2060-2079, miroc_esm_chem, May Average, Nepal, NPL
18.99834, 2060-2079, miroc_esm_chem, Jun Average, Nepal, NPL
18.990341, 2060-2079, miroc_esm_chem, Jul Average, Nepal, NPL
18.483969, 2060-2079, miroc_esm_chem, Aug Average, Nepal, NPL
17.593267, 2060-2079, miroc_esm_chem, Sep Average, Nepal, NPL
14.29592, 2060-2079, miroc_esm_chem, Oct Average, Nepal, NPL
9.241925, 2060-2079, miroc_esm_chem, Nov Average, Nepal, NPL
6.0416584, 2060-2079, miroc_esm_chem, Dec Average, Nepal, NPL
8.164623, 2060-2079, miroc5, Jan Average, Nepal, NPL
10.001571, 2060-2079, miroc5, Feb Average, Nepal, NPL
14.034242, 2060-2079, miroc5, Mar Average, Nepal, NPL
18.860964, 2060-2079, miroc5, Apr Average, Nepal, NPL
22.949581, 2060-2079, miroc5, May Average, Nepal, NPL
23.637209, 2060-2079, miroc5, Jun Average, Nepal, NPL
22.230877, 2060-2079, miroc5, Jul Average, Nepal, NPL
21.785627, 2060-2079, miroc5, Aug Average, Nepal, NPL
20.837568, 2060-2079, miroc5, Sep Average, Nepal, NPL
18.41494, 2060-2079, miroc5, Oct Average, Nepal, NPL
13.699439, 2060-2079, miroc5, Nov Average, Nepal, NPL
9.7597685, 2060-2079, miroc5, Dec Average, Nepal, NPL
6.8705645, 2060-2079, mri_cgcm3, Jan Average, Nepal, NPL
9.861658, 2060-2079, mri_cgcm3, Feb Average, Nepal, NPL
14.5777645, 2060-2079, mri_cgcm3, Mar Average, Nepal, NPL
19.733744, 2060-2079, mri_cgcm3, Apr Average, Nepal, NPL
24.306555, 2060-2079, mri_cgcm3, May Average, Nepal, NPL
27.691656, 2060-2079, mri_cgcm3, Jun Average, Nepal, NPL
26.52432, 2060-2079, mri_cgcm3, Jul Average, Nepal, NPL
24.50486, 2060-2079, mri_cgcm3, Aug Average, Nepal, NPL
21.643309, 2060-2079, mri_cgcm3, Sep Average, Nepal, NPL
17.410585, 2060-2079, mri_cgcm3, Oct Average, Nepal, NPL
12.246369, 2060-2079, mri_cgcm3, Nov Average, Nepal, NPL
7.6689944, 2060-2079, mri_cgcm3, Dec Average, Nepal, NPL
4.661639, 2060-2079, noresm1_m, Jan Average, Nepal, NPL
5.1437383, 2060-2079, noresm1_m, Feb Average, Nepal, NPL
8.963227, 2060-2079, noresm1_m, Mar Average, Nepal, NPL
13.906683, 2060-2079, noresm1_m, Apr Average, Nepal, NPL
18.975624, 2060-2079, noresm1_m, May Average, Nepal, NPL
21.756449, 2060-2079, noresm1_m, Jun Average, Nepal, NPL
21.264477, 2060-2079, noresm1_m, Jul Average, Nepal, NPL
20.803387, 2060-2079, noresm1_m, Aug Average, Nepal, NPL
19.379456, 2060-2079, noresm1_m, Sep Average, Nepal, NPL
14.300872, 2060-2079, noresm1_m, Oct Average, Nepal, NPL
8.80756, 2060-2079, noresm1_m, Nov Average, Nepal, NPL
5.916404, 2060-2079, noresm1_m, Dec Average, Nepal, NPL
2.9222481, 2060-2079, Ensemble (10th Percentile), Jan Average, Nepal, NPL
2.0177667, 2060-2079, Ensemble (10th Percentile), Feb Average, Nepal, NPL
2.36355, 2060-2079, Ensemble (10th Percentile), Mar Average, Nepal, NPL
2.5208588, 2060-2079, Ensemble (10th Percentile), Apr Average, Nepal, NPL
2.409955, 2060-2079, Ensemble (10th Percentile), May Average, Nepal, NPL
2.177708, 2060-2079, Ensemble (10th Percentile), Jun Average, Nepal, NPL
1.8843641, 2060-2079, Ensemble (10th Percentile), Jul Average, Nepal, NPL
1.9999263, 2060-2079, Ensemble (10th Percentile), Aug Average, Nepal, NPL
2.0937495, 2060-2079, Ensemble (10th Percentile), Sep Average, Nepal, NPL
2.6936731, 2060-2079, Ensemble (10th Percentile), Oct Average, Nepal, NPL
2.5791914, 2060-2079, Ensemble (10th Percentile), Nov Average, Nepal, NPL
2.4136646, 2060-2079, Ensemble (10th Percentile), Dec Average, Nepal, NPL
3.8067377, 2060-2079, Ensemble (50th Percentile), Jan Average, Nepal, NPL
3.7192273, 2060-2079, Ensemble (50th Percentile), Feb Average, Nepal, NPL
3.6540778, 2060-2079, Ensemble (50th Percentile), Mar Average, Nepal, NPL
3.484508, 2060-2079, Ensemble (50th Percentile), Apr Average, Nepal, NPL
3.3820016, 2060-2079, Ensemble (50th Percentile), May Average, Nepal, NPL
3.0196257, 2060-2079, Ensemble (50th Percentile), Jun Average, Nepal, NPL
2.6715279, 2060-2079, Ensemble (50th Percentile), Jul Average, Nepal, NPL
2.554107, 2060-2079, Ensemble (50th Percentile), Aug Average, Nepal, NPL
2.8449543, 2060-2079, Ensemble (50th Percentile), Sep Average, Nepal, NPL
3.3130765, 2060-2079, Ensemble (50th Percentile), Oct Average, Nepal, NPL
3.2473028, 2060-2079, Ensemble (50th Percentile), Nov Average, Nepal, NPL
3.5146472, 2060-2079, Ensemble (50th Percentile), Dec Average, Nepal, NPL
6.3712378, 2060-2079, Ensemble (90th Percentile), Jan Average, Nepal, NPL
5.8039756, 2060-2079, Ensemble (90th Percentile), Feb Average, Nepal, NPL
5.8428726, 2060-2079, Ensemble (90th Percentile), Mar Average, Nepal, NPL
5.598673, 2060-2079, Ensemble (90th Percentile), Apr Average, Nepal, NPL
4.9800105, 2060-2079, Ensemble (90th Percentile), May Average, Nepal, NPL
4.5234675, 2060-2079, Ensemble (90th Percentile), Jun Average, Nepal, NPL
3.9818501, 2060-2079, Ensemble (90th Percentile), Jul Average, Nepal, NPL
3.876828, 2060-2079, Ensemble (90th Percentile), Aug Average, Nepal, NPL
4.5572996, 2060-2079, Ensemble (90th Percentile), Sep Average, Nepal, NPL
5.155248, 2060-2079, Ensemble (90th Percentile), Oct Average, Nepal, NPL
4.9022737, 2060-2079, Ensemble (90th Percentile), Nov Average, Nepal, NPL
5.4246073, 2060-2079, Ensemble (90th Percentile), Dec Average, Nepal, NPL
