FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ee2,40986,1,2,1901-1950,16.77,POINT (9211687.863143386 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ee1,40987,1,2,1901-1950,26.22,POINT (9267347.608540025 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ee0,40988,1,2,1901-1950,35.24,POINT (9323007.353936663 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6edf,40989,1,2,1901-1950,48.83,POINT (9378667.099333297 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ede,40990,1,2,1901-1950,61.42,POINT (9434326.844729934 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6edd,40991,1,2,1901-1950,80.28,POINT (9489986.590126572 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6edc,40992,1,2,1901-1950,21.67,POINT (9545646.335523209 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6edb,40993,1,2,1901-1950,34.8,POINT (9601306.080919845 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eda,40994,1,2,1901-1950,43.54,POINT (9656965.826316481 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed9,40995,1,2,1901-1950,46.92,POINT (9712625.57171312 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed8,40996,1,2,1901-1950,61.48,POINT (9768285.317109756 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed7,41295,1,2,1901-1950,13.3,POINT (8933389.136160204 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed6,41296,1,2,1901-1950,11.02,POINT (8989048.88155684 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed5,41297,1,2,1901-1950,10.02,POINT (9044708.626953477 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed4,41298,1,2,1901-1950,33.04,POINT (9100368.372350115 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed3,41299,1,2,1901-1950,48.71,POINT (9156028.117746752 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed2,41300,1,2,1901-1950,51.95,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed1,41301,1,2,1901-1950,44.98,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ed0,41302,1,2,1901-1950,57.05,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ecf,41303,1,2,1901-1950,63.72,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ece,41304,1,2,1901-1950,70.35,POINT (9434326.844729934 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ecd,41305,1,2,1901-1950,87.14,POINT (9489986.590126572 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ecc,41306,1,2,1901-1950,23.37,POINT (9545646.335523209 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ecb,41307,1,2,1901-1950,30.32,POINT (9601306.080919845 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eca,41308,1,2,1901-1950,35.04,POINT (9656965.826316481 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec9,41309,1,2,1901-1950,46.37,POINT (9712625.57171312 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec8,41310,1,2,1901-1950,67.42,POINT (9768285.317109756 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec7,41614,1,2,1901-1950,39.47,POINT (8933389.136160204 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec6,41615,1,2,1901-1950,44.17,POINT (8989048.88155684 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec5,41616,1,2,1901-1950,50.39,POINT (9044708.626953477 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec4,41617,1,2,1901-1950,32.37,POINT (9100368.372350115 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec3,41618,1,2,1901-1950,39.24,POINT (9156028.117746752 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec2,41619,1,2,1901-1950,72.19,POINT (9211687.863143386 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec1,41620,1,2,1901-1950,107.23,POINT (9267347.608540025 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ec0,41621,1,2,1901-1950,147.81,POINT (9323007.353936663 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ebf,41622,1,2,1901-1950,187.38,POINT (9378667.099333297 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ebe,41623,1,2,1901-1950,161.68,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ebd,41624,1,2,1901-1950,152.64,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ebc,41625,1,2,1901-1950,26.15,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ebb,41626,1,2,1901-1950,27.7,POINT (9601306.080919845 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eba,41627,1,2,1901-1950,34.27,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb9,41628,1,2,1901-1950,45.2,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb8,41629,1,2,1901-1950,40.7,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb7,41926,1,2,1901-1950,69.76,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb6,41927,1,2,1901-1950,59.34,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb5,41928,1,2,1901-1950,70.22,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb4,41929,1,2,1901-1950,75.99,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb3,41930,1,2,1901-1950,78.78,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb2,41931,1,2,1901-1950,69.19,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb1,41932,1,2,1901-1950,99.72,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eb0,41933,1,2,1901-1950,166.04,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eaf,41934,1,2,1901-1950,245.89,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eae,41935,1,2,1901-1950,300.71,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ead,41936,1,2,1901-1950,305.03,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eac,41937,1,2,1901-1950,37.29,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eab,41938,1,2,1901-1950,16.65,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6eaa,41939,1,2,1901-1950,0.01,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea9,41940,1,2,1901-1950,-4.01,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea8,41941,1,2,1901-1950,-13.52,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea7,42228,1,2,1901-1950,90.83,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea6,42229,1,2,1901-1950,71.26,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea5,42230,1,2,1901-1950,79.8,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea4,42231,1,2,1901-1950,92.59,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea3,42232,1,2,1901-1950,107.94,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea2,42233,1,2,1901-1950,123.8,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea1,42234,1,2,1901-1950,123.02,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6ea0,42235,1,2,1901-1950,131.19,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e9f,42236,1,2,1901-1950,179.93,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e9e,42237,1,2,1901-1950,225.35,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e9d,42238,1,2,1901-1950,169.33,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e9c,42239,1,2,1901-1950,4,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e9b,42240,1,2,1901-1950,-70.79,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e9a,42241,1,2,1901-1950,-93.63,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e99,42242,1,2,1901-1950,-113.93,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e98,42243,1,2,1901-1950,-101.8,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e97,42530,1,2,1901-1950,112.3,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e96,42531,1,2,1901-1950,98.34,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e95,42532,1,2,1901-1950,87.43,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e94,42533,1,2,1901-1950,104.85,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e93,42534,1,2,1901-1950,122.73,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e92,42535,1,2,1901-1950,133,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e91,42536,1,2,1901-1950,151.19,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e90,42537,1,2,1901-1950,163.14,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e8f,42538,1,2,1901-1950,106.41,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e8e,42539,1,2,1901-1950,31.27,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e8d,42540,1,2,1901-1950,-11.63,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e8c,42541,1,2,1901-1950,-4.44,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e8b,42542,1,2,1901-1950,-92.45,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e8a,42543,1,2,1901-1950,-114.54,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e89,42544,1,2,1901-1950,-121.39,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6e88,42545,1,2,1901-1950,-92.8,POINT (9768285.317109756 3092272.122885534)
