Cold Spell Duration Index - (Days), Year, Model, Statistics, ISO3
-0.0719, 2020-2039, canesm2, Aug Anomaly, NPL
-0.2473, 2020-2039, canesm2, Sep Anomaly, NPL
-0.0455, 2020-2039, canesm2, Oct Anomaly, NPL
-0.1971, 2020-2039, canesm2, Nov Anomaly, NPL
-0.1644, 2020-2039, canesm2, Dec Anomaly, NPL
-0.067, 2020-2039, ccsm4, Jan Anomaly, NPL
-0.2647, 2020-2039, ccsm4, Feb Anomaly, NPL
0.0134, 2020-2039, ccsm4, Mar Anomaly, NPL
-0.0904, 2020-2039, ccsm4, Apr Anomaly, NPL
-0.0808, 2020-2039, ccsm4, May Anomaly, NPL
-0.2251, 2020-2039, ccsm4, Jun Anomaly, NPL
-0.2122, 2020-2039, ccsm4, Jul Anomaly, NPL
-0.0858, 2020-2039, ccsm4, Aug Anomaly, NPL
-0.2231, 2020-2039, ccsm4, Sep Anomaly, NPL
-0.4273, 2020-2039, ccsm4, Oct Anomaly, NPL
-0.0423, 2020-2039, ccsm4, Nov Anomaly, NPL
-0.2228, 2020-2039, ccsm4, Dec Anomaly, NPL
-0.2029, 2020-2039, cesm1_bgc, Jan Anomaly, NPL
-0.1021, 2020-2039, cesm1_bgc, Feb Anomaly, NPL
-0.0647, 2020-2039, cesm1_bgc, Mar Anomaly, NPL
-0.1238, 2020-2039, cesm1_bgc, Apr Anomaly, NPL
-0.0707, 2020-2039, cesm1_bgc, May Anomaly, NPL
-0.1427, 2020-2039, cesm1_bgc, Jun Anomaly, NPL
-0.0097, 2020-2039, cesm1_bgc, Jul Anomaly, NPL
-0.0696, 2020-2039, cesm1_bgc, Aug Anomaly, NPL
-0.2424, 2020-2039, cesm1_bgc, Sep Anomaly, NPL
-0.3032, 2020-2039, cesm1_bgc, Oct Anomaly, NPL
-0.1116, 2020-2039, cesm1_bgc, Nov Anomaly, NPL
-0.1122, 2020-2039, cesm1_bgc, Dec Anomaly, NPL
-0.2854, 2020-2039, cesm1_cam5, Jan Anomaly, NPL
-0.4369, 2020-2039, cesm1_cam5, Feb Anomaly, NPL
-0.0737, 2020-2039, cesm1_cam5, Mar Anomaly, NPL
-0.1036, 2020-2039, cesm1_cam5, Apr Anomaly, NPL
-0.2048, 2020-2039, cesm1_cam5, May Anomaly, NPL
-0.0909, 2020-2039, cesm1_cam5, Jun Anomaly, NPL
-0.044, 2020-2039, cesm1_cam5, Jul Anomaly, NPL
-0.0176, 2020-2039, cesm1_cam5, Aug Anomaly, NPL
-0.1567, 2020-2039, cesm1_cam5, Sep Anomaly, NPL
-0.3118, 2020-2039, cesm1_cam5, Oct Anomaly, NPL
-0.281, 2020-2039, cesm1_cam5, Nov Anomaly, NPL
-0.4167, 2020-2039, cesm1_cam5, Dec Anomaly, NPL
0.06028, 2020-2039, cmcc_cesm, Jan Anomaly, NPL
-0.4957, 2020-2039, cmcc_cesm, Feb Anomaly, NPL
-0.3226, 2020-2039, cmcc_cesm, Mar Anomaly, NPL
-0.0074, 2020-2039, cmcc_cesm, Apr Anomaly, NPL
-0.1021, 2020-2039, cmcc_cesm, May Anomaly, NPL
-0.2288, 2020-2039, cmcc_cesm, Jun Anomaly, NPL
-0.1895, 2020-2039, cmcc_cesm, Jul Anomaly, NPL
-0.0555, 2020-2039, cmcc_cesm, Aug Anomaly, NPL
-0.4063, 2020-2039, cmcc_cesm, Sep Anomaly, NPL
-0.2476, 2020-2039, cmcc_cesm, Oct Anomaly, NPL
-0.0663, 2020-2039, cmcc_cesm, Nov Anomaly, NPL
-0.1985, 2020-2039, cmcc_cesm, Dec Anomaly, NPL
-0.0875, 2020-2039, cmcc_cms, Jan Anomaly, NPL
-0.1762, 2020-2039, cmcc_cms, Feb Anomaly, NPL
0.00651, 2020-2039, cmcc_cms, Mar Anomaly, NPL
-0.0694, 2020-2039, cmcc_cms, Apr Anomaly, NPL
-0.2566, 2020-2039, cmcc_cms, May Anomaly, NPL
-0.3527, 2020-2039, cmcc_cms, Jun Anomaly, NPL
-0.0496, 2020-2039, cmcc_cms, Jul Anomaly, NPL
-0.1668, 2020-2039, cmcc_cms, Aug Anomaly, NPL
-0.2939, 2020-2039, cmcc_cms, Sep Anomaly, NPL
-0.6718, 2020-2039, cmcc_cms, Oct Anomaly, NPL
-0.2079, 2020-2039, cmcc_cms, Nov Anomaly, NPL
-0.3807, 2020-2039, cmcc_cms, Dec Anomaly, NPL
-0.1921, 2020-2039, cmcc_cm, Jan Anomaly, NPL
-0.048, 2020-2039, cmcc_cm, Feb Anomaly, NPL
-0.2721, 2020-2039, cmcc_cm, Mar Anomaly, NPL
-0.1064, 2020-2039, cmcc_cm, Apr Anomaly, NPL
-0.2496, 2020-2039, cmcc_cm, May Anomaly, NPL
-0.0927, 2020-2039, cmcc_cm, Jun Anomaly, NPL
-0.0764, 2020-2039, cmcc_cm, Jul Anomaly, NPL
-0.0906, 2020-2039, cmcc_cm, Aug Anomaly, NPL
-0.1223, 2020-2039, cmcc_cm, Sep Anomaly, NPL
-0.2352, 2020-2039, cmcc_cm, Oct Anomaly, NPL
-0.1804, 2020-2039, cmcc_cm, Nov Anomaly, NPL
-0.2598, 2020-2039, cmcc_cm, Dec Anomaly, NPL
-0.1903, 2020-2039, cnrm_cm5, Jan Anomaly, NPL
-0.2362, 2020-2039, cnrm_cm5, Feb Anomaly, NPL
-0.0682, 2020-2039, cnrm_cm5, Mar Anomaly, NPL
-0.053, 2020-2039, cnrm_cm5, Apr Anomaly, NPL
-0.1418, 2020-2039, cnrm_cm5, May Anomaly, NPL
-0.0461, 2020-2039, cnrm_cm5, Jun Anomaly, NPL
-0.1299, 2020-2039, cnrm_cm5, Jul Anomaly, NPL
-0.093, 2020-2039, cnrm_cm5, Aug Anomaly, NPL
-0.2806, 2020-2039, cnrm_cm5, Sep Anomaly, NPL
-0.5977, 2020-2039, cnrm_cm5, Oct Anomaly, NPL
-0.003, 2020-2039, cnrm_cm5, Nov Anomaly, NPL
-0.2485, 2020-2039, cnrm_cm5, Dec Anomaly, NPL
-0.1531, 2020-2039, csiro_mk3_6_0, Jan Anomaly, NPL
-0.1912, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
-0.1898, 2020-2039, csiro_mk3_6_0, Mar Anomaly, NPL
-0.267, 2020-2039, csiro_mk3_6_0, Apr Anomaly, NPL
-0.1277, 2020-2039, csiro_mk3_6_0, May Anomaly, NPL
-0.3327, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
-0.2935, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
-0.4708, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
-0.2673, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
-0.4711, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
-0.4087, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
-0.2565, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
-0.1084, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
0.03535, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
-0.0142, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
0.02839, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
-0.0404, 2020-2039, gfdl_cm3, May Anomaly, NPL
-0.1588, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
-0.4266, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
-0.1797, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
-0.1844, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
-0.1779, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
-0.2683, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
-0.0542, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
-0.0232, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
-0.0992, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
0.02035, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
-0.1861, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
0.03003, 2020-2039, gfdl_esm2g, May Anomaly, NPL
-0.0784, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
-0.1766, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
0.02639, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
-0.1408, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
0.10386, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
-0.3382, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
-0.0466, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
-0.0372, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
-0.1099, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
0.07077, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
-0.2357, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
-0.4232, 2020-2039, gfdl_esm2m, May Anomaly, NPL
-0.1641, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
-0.0911, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
-0.0373, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
-0.1813, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
-0.1631, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
-0.2708, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
-0.5239, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.38033, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
-0.14, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
-0.0575, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
-0.2781, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
-0.2473, 2020-2039, hadgem2_ao, May Anomaly, NPL
-0.4492, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
-0.1588, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
-0.4537, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
-0.0351, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
-0.0343, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
-0.2205, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
-0.1452, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
0.11933, 2020-2039, hadgem2_cc, Jan Anomaly, NPL
-0.1312, 2020-2039, hadgem2_cc, Feb Anomaly, NPL
-0.0369, 2020-2039, hadgem2_cc, Mar Anomaly, NPL
-0.2405, 2020-2039, hadgem2_cc, Apr Anomaly, NPL
-0.1297, 2020-2039, hadgem2_cc, May Anomaly, NPL
-0.3259, 2020-2039, hadgem2_cc, Jun Anomaly, NPL
-0.2711, 2020-2039, hadgem2_cc, Jul Anomaly, NPL
-0.1151, 2020-2039, hadgem2_cc, Aug Anomaly, NPL
-0.2586, 2020-2039, hadgem2_cc, Sep Anomaly, NPL
-0.2101, 2020-2039, hadgem2_cc, Oct Anomaly, NPL
-0.0731, 2020-2039, hadgem2_cc, Nov Anomaly, NPL
-0.1363, 2020-2039, hadgem2_cc, Dec Anomaly, NPL
-0.1501, 2020-2039, hadgem2_es, Jan Anomaly, NPL
-0.1838, 2020-2039, hadgem2_es, Feb Anomaly, NPL
-0.0247, 2020-2039, hadgem2_es, Mar Anomaly, NPL
-0.1106, 2020-2039, hadgem2_es, Apr Anomaly, NPL
-0.3115, 2020-2039, hadgem2_es, May Anomaly, NPL
-0.4146, 2020-2039, hadgem2_es, Jun Anomaly, NPL
-0.2178, 2020-2039, hadgem2_es, Jul Anomaly, NPL
-0.087, 2020-2039, hadgem2_es, Aug Anomaly, NPL
-0.1207, 2020-2039, hadgem2_es, Sep Anomaly, NPL
-0.1569, 2020-2039, hadgem2_es, Oct Anomaly, NPL
-0.0129, 2020-2039, hadgem2_es, Nov Anomaly, NPL
0.07639, 2020-2039, hadgem2_es, Dec Anomaly, NPL
-0.0137, 2020-2039, inmcm4, Jan Anomaly, NPL
0.07394, 2020-2039, inmcm4, Feb Anomaly, NPL
0.14325, 2020-2039, inmcm4, Mar Anomaly, NPL
-0.074, 2020-2039, inmcm4, Apr Anomaly, NPL
0.02348, 2020-2039, inmcm4, May Anomaly, NPL
0.09316, 2020-2039, inmcm4, Jun Anomaly, NPL
0.05336, 2020-2039, inmcm4, Jul Anomaly, NPL
-0.1535, 2020-2039, inmcm4, Aug Anomaly, NPL
0.08049, 2020-2039, inmcm4, Sep Anomaly, NPL
-0.4092, 2020-2039, inmcm4, Oct Anomaly, NPL
-0.3711, 2020-2039, inmcm4, Nov Anomaly, NPL
-0.0601, 2020-2039, inmcm4, Dec Anomaly, NPL
0.1639, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.2877, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.1935, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.2639, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.2515, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
-0.4754, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
-0.7034, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
-0.3022, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
-0.7961, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.3131, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
-0.2779, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
-0.229, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.0968, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
-0.1522, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
-0.1865, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.0208, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
-0.312, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
-0.0726, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
-0.2607, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
-0.1591, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
-0.2284, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
-0.4019, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
-0.0958, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.0439, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.1737, 2020-2039, ipsl_cm5b_lr, Jan Anomaly, NPL
-0.2814, 2020-2039, ipsl_cm5b_lr, Feb Anomaly, NPL
0.00757, 2020-2039, ipsl_cm5b_lr, Mar Anomaly, NPL
-0.0351, 2020-2039, ipsl_cm5b_lr, Apr Anomaly, NPL
-0.1035, 2020-2039, ipsl_cm5b_lr, May Anomaly, NPL
-0.6239, 2020-2039, ipsl_cm5b_lr, Jun Anomaly, NPL
-0.7533, 2020-2039, ipsl_cm5b_lr, Jul Anomaly, NPL
-0.5581, 2020-2039, ipsl_cm5b_lr, Aug Anomaly, NPL
-0.5602, 2020-2039, ipsl_cm5b_lr, Sep Anomaly, NPL
-0.2432, 2020-2039, ipsl_cm5b_lr, Oct Anomaly, NPL
-0.1274, 2020-2039, ipsl_cm5b_lr, Nov Anomaly, NPL
-0.1047, 2020-2039, ipsl_cm5b_lr, Dec Anomaly, NPL
-0.3084, 2020-2039, miroc_esm, Jan Anomaly, NPL
-0.2722, 2020-2039, miroc_esm, Feb Anomaly, NPL
-0.2081, 2020-2039, miroc_esm, Mar Anomaly, NPL
-0.0023, 2020-2039, miroc_esm, Apr Anomaly, NPL
-0.43, 2020-2039, miroc_esm, May Anomaly, NPL
-0.0368, 2020-2039, miroc_esm, Jun Anomaly, NPL
-0.0659, 2020-2039, miroc_esm, Jul Anomaly, NPL
-0.0502, 2020-2039, miroc_esm, Aug Anomaly, NPL
-0.0747, 2020-2039, miroc_esm, Sep Anomaly, NPL
-0.2342, 2020-2039, miroc_esm, Oct Anomaly, NPL
-0.2236, 2020-2039, miroc_esm, Nov Anomaly, NPL
-0.3433, 2020-2039, miroc_esm, Dec Anomaly, NPL
-0.1269, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
-0.2581, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
-0.0289, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
-0.1595, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
-0.0858, 2020-2039, mpi_esm_lr, May Anomaly, NPL
-0.1386, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
-0.0198, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
-0.0412, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
-0.4928, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
0.01491, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
-0.1995, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
-0.2296, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
-0.5525, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
0.05581, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
-0.2333, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
0.05985, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
0.07368, 2020-2039, mpi_esm_mr, May Anomaly, NPL
-0.0972, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
-0.0883, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
-0.0885, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
-0.0867, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
-0.4535, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
-0.2864, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.14232, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
-0.2022, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
-0.055, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
-0.1584, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
-0.1937, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
0.0642, 2020-2039, mri_cgcm3, May Anomaly, NPL
-0.1394, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
-0.0548, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
-0.196, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
-0.4528, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
-0.3935, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
-0.1033, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
-0.5592, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
-0.1355, 2020-2039, noresm1_m, Jan Anomaly, NPL
-0.0292, 2020-2039, noresm1_m, Feb Anomaly, NPL
-0.318, 2020-2039, noresm1_m, Mar Anomaly, NPL
-0.1014, 2020-2039, noresm1_m, Apr Anomaly, NPL
-0.322, 2020-2039, noresm1_m, May Anomaly, NPL
-0.1179, 2020-2039, noresm1_m, Jun Anomaly, NPL
-0.1383, 2020-2039, noresm1_m, Jul Anomaly, NPL
-0.0609, 2020-2039, noresm1_m, Aug Anomaly, NPL
-0.0122, 2020-2039, noresm1_m, Sep Anomaly, NPL
-0.3132, 2020-2039, noresm1_m, Oct Anomaly, NPL
-0.1635, 2020-2039, noresm1_m, Nov Anomaly, NPL
-0.2136, 2020-2039, noresm1_m, Dec Anomaly, NPL
-0.2367, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.1739, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.1135, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1187, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1701, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-0.1826, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.1282, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.1053, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.2501, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.306, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.2013, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.2788, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.1792, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.1716, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.1135, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.1187, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
-0.1701, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
-0.1826, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
-0.1282, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
-0.1053, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
-0.2501, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
-0.3044, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.2011, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.266, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
0.19359, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
0.06484, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
0.0933, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
0.00326, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
0.05748, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
-0.0147, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
0.00502, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
-0.0384, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
-0.0737, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
-0.0228, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
0.05252, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
0.10247, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
-2.8572, 2020-2039, access1_0, Annual Anomaly, NPL
-3.0429, 2020-2039, access1_3, Annual Anomaly, NPL
-1.8223, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
-0.8527, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
-4.0278, 2020-2039, bnu_esm, Annual Anomaly, NPL
-1.4043, 2020-2039, canesm2, Annual Anomaly, NPL
-1.9286, 2020-2039, ccsm4, Annual Anomaly, NPL
-1.5561, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
-2.4238, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
-2.2617, 2020-2039, cmcc_cesm, Annual Anomaly, NPL
-2.7078, 2020-2039, cmcc_cms, Annual Anomaly, NPL
-1.9262, 2020-2039, cmcc_cm, Annual Anomaly, NPL
-2.0886, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
-3.4299, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
-1.5498, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
