Largest Single Day Rainfall - (MM), Year, Model, Statistics, ISO3
12.0583, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
9.20109, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
8.43617, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
6.09303, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
14.2569, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
38.9597, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
70.9258, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
60.5951, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
48.3499, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
18.4048, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
9.45703, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
12.0828, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
8.58095, 2040-2059, access1_0, Annual Anomaly, NPL
13.3289, 2040-2059, access1_3, Annual Anomaly, NPL
1.40695, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
11.7043, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
5.33915, 2040-2059, bnu_esm, Annual Anomaly, NPL
14.6552, 2040-2059, canesm2, Annual Anomaly, NPL
20.5877, 2040-2059, ccsm4, Annual Anomaly, NPL
5.10932, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
30.5444, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
2.70963, 2040-2059, cmcc_cesm, Annual Anomaly, NPL
31.5431, 2040-2059, cmcc_cm, Annual Anomaly, NPL
18.2205, 2040-2059, cmcc_cms, Annual Anomaly, NPL
7.09258, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
2.94704, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
7.05767, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
13.614, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
11.0438, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
11.7826, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
7.89236, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
5.80269, 2040-2059, hadgem2_es, Annual Anomaly, NPL
2.65306, 2040-2059, inmcm4, Annual Anomaly, NPL
2.41227, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
10.2793, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
-0.9874, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
11.1483, 2040-2059, miroc5, Annual Anomaly, NPL
11.0288, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
5.89598, 2040-2059, miroc_esm, Annual Anomaly, NPL
4.19725, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
0.21792, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
9.00409, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
8.01121, 2040-2059, mri_esm1, Annual Anomaly, NPL
14.0242, 2040-2059, noresm1_m, Annual Anomaly, NPL
-25.005, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
8.53055, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
84.1706, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
