Maximum of Daily Max-Temperature - (Celsius), Year, Model, Statistics, ISO3
6.43, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
5.69072, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
6.62474, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
6.52686, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
6.51149, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
5.96594, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
5.34452, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
5.1895, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
5.83327, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
3.32302, 2060-2079, access1_0, Annual Anomaly, NPL
3.49543, 2060-2079, access1_3, Annual Anomaly, NPL
3.68313, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
3.75043, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
4.35886, 2060-2079, bnu_esm, Annual Anomaly, NPL
4.69589, 2060-2079, canesm2, Annual Anomaly, NPL
3.77016, 2060-2079, ccsm4, Annual Anomaly, NPL
3.6116, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
3.87945, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
4.64921, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
3.55158, 2060-2079, cmcc_cm, Annual Anomaly, NPL
4.88145, 2060-2079, cmcc_cms, Annual Anomaly, NPL
2.8711, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
3.75075, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
5.4288, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
4.38513, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
3.40342, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
2.52662, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
3.68025, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
4.32773, 2060-2079, hadgem2_es, Annual Anomaly, NPL
1.77878, 2060-2079, inmcm4, Annual Anomaly, NPL
3.84812, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
3.93157, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
2.84886, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
3.65648, 2060-2079, miroc5, Annual Anomaly, NPL
4.04389, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
3.53759, 2060-2079, miroc_esm, Annual Anomaly, NPL
4.42997, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
4.48577, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
3.23244, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
3.27421, 2060-2079, mri_esm1, Annual Anomaly, NPL
3.25539, 2060-2079, noresm1_m, Annual Anomaly, NPL
0.7667, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
4.00258, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
6.53425, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
