Maximum of Daily Max-Temperature - (Celsius), Year, Model, Statistics, ISO3
3.74835, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
3.46647, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
4.0691, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
4.80064, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
3.71065, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
3.54049, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
3.21899, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
2.9117, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
3.05944, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
0.1859, 2020-2039, access1_0, Annual Anomaly, NPL
0.87597, 2020-2039, access1_3, Annual Anomaly, NPL
1.25526, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
0.97407, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
2.23683, 2020-2039, bnu_esm, Annual Anomaly, NPL
2.05387, 2020-2039, canesm2, Annual Anomaly, NPL
1.22357, 2020-2039, ccsm4, Annual Anomaly, NPL
1.42633, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
0.64167, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
1.15829, 2020-2039, cmcc_cesm, Annual Anomaly, NPL
1.05611, 2020-2039, cmcc_cm, Annual Anomaly, NPL
2.21753, 2020-2039, cmcc_cms, Annual Anomaly, NPL
1.07432, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
1.15493, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
1.68705, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
1.29555, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
1.35842, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
0.61362, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
0.73477, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
0.60499, 2020-2039, hadgem2_es, Annual Anomaly, NPL
0.52829, 2020-2039, inmcm4, Annual Anomaly, NPL
1.19773, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
1.2526, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
0.75295, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
2.04791, 2020-2039, miroc5, Annual Anomaly, NPL
1.67799, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
0.51496, 2020-2039, miroc_esm, Annual Anomaly, NPL
0.9831, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
1.35678, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
0.87363, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
1.19766, 2020-2039, mri_esm1, Annual Anomaly, NPL
0.81766, 2020-2039, noresm1_m, Annual Anomaly, NPL
-2.2257, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
1.29281, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
3.86523, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
